frame,timestamp,confidence,gaze_angle_x,gaze_angle_y,pose_Rx,pose_Ry,pose_Rz,EAR,Pupil_Scale (Left),Pupil_Scale (Right)
110,4.36,0.98,-0.357,0.322,0.022,0.476,0.08,0.3539130001309863,20.30221662774777,19.505896544378597
111,4.4,0.98,-0.394,0.311,-0.076,0.34,0.098,0.3487702799901109,19.409276132818647,13.82931668593934
112,4.44,0.98,-0.364,0.232,-0.158,0.353,0.094,0.3653956382677456,16.686821147240632,12.10660976491764
113,4.48,0.98,-0.368,0.181,-0.212,0.34,0.1,0.3035954799278095,17.154882686862063,13.081666560495982
114,4.52,0.98,-0.392,0.187,-0.248,0.344,0.106,0.3166072888359971,14.993331851193123,12.404031602668523
115,4.56,0.98,-0.428,0.153,-0.261,0.365,0.118,0.31576292504367476,14.007141035914463,9.420191080864504
116,4.6,0.98,-0.397,0.103,-0.291,0.374,0.122,0.3455071327819545,14.689111613708963,9.837174391053532
117,4.64,0.98,-0.357,0.057,-0.321,0.389,0.126,0.33053738804774535,16.985287751463005,11.401754250991416
118,4.68,0.98,-0.251,0.039,-0.338,0.324,0.112,0.2810414109143581,21.01166342772509,20.751144546747206
119,4.72,0.88,-0.35,0.063,-0.334,0.297,0.115,0.3094724092295541,21.302112571292035,15.088074761214495
120,4.76,0.93,-0.367,0.174,-0.248,0.257,0.129,0.2533075125525063,18.4219977201172,14.286357128393474
130,5.16,0.98,-0.43,0.443,0.208,0.888,0.105,0.376152038154758,10.718675291284873,8.409518416651462
131,5.2,0.98,-0.455,0.496,0.277,0.828,0.065,0.14326969961899416,9.160785992478997,10.113851887386877
133,5.28,0.82,-0.273,0.45,0.2,0.45,0.022,0.28435114974379083,14.20880009008508,13.109538512091133
140,5.56,0.98,0.084,0.614,0.601,0.167,-0.083,0.16622070025097002,22.74950548913101,13.529966740535615
185,7.36,0.98,0.126,0.05,-0.217,-0.146,-0.071,0.14731331468107972,21.174749113035528,27.598007174431967
187,7.44,0.88,0.108,0.057,-0.15,-0.174,-0.064,0.1469805691478051,18.389671013914317,29.065787448476236
192,7.64,0.88,0.117,0.169,-0.097,-0.183,-0.053,0.16414290825052258,29.35574901105406,29.809562224225964
199,7.92,0.88,0.123,0.098,-0.087,-0.179,-0.049,0.2518374176559286,26.923595599399366,25.096613317338253
205,8.16,0.88,0.1,0.102,-0.133,-0.186,-0.058,0.23383157276835215,29.990165054564134,26.45467822522132
211,8.4,0.98,0.126,0.001,-0.095,-0.128,-0.088,0.26989622144394126,25.682678987987185,22.031114361284562
212,8.44,0.98,0.105,0.006,-0.1,-0.109,-0.093,0.2577331987342998,25.787012234844138,24.689471440271888
213,8.48,0.98,0.114,0.069,-0.052,-0.086,-0.097,0.19718719331488843,25.1055770696473,24.225812679866912
214,8.52,0.98,0.103,0.081,-0.089,-0.082,-0.109,0.21117145451724356,24.452402744924658,22.839658491317277
215,8.56,0.98,0.114,0.094,-0.098,-0.089,-0.108,0.210719864980907,22.322410264127015,23.13547060251855
216,8.6,0.98,0.071,0.088,-0.045,-0.052,-0.114,0.2605327574849372,24.207436873820452,19.502051174171363
217,8.64,0.98,0.093,0.071,-0.077,-0.066,-0.124,0.2566171719776731,25.930676813380668,21.98044585535066
218,8.68,0.98,0.08,0.064,-0.086,-0.066,-0.139,0.25346873704431633,26.945871668958826,21.59560140398963
221,8.8,0.98,0.084,0.034,-0.142,-0.071,-0.175,0.26433554648921076,18.258422713914822,20.587860500790264
222,8.84,0.98,0.087,0.052,-0.137,-0.069,-0.182,0.22121753102981637,15.337535656030283,17.779201331893358
223,8.88,0.98,0.046,0.071,-0.134,-0.068,-0.184,0.23378307321619599,24.00270818053655,26.139816372729175
224,8.92,0.98,0.08,0.07,-0.141,-0.069,-0.188,0.24650352921773377,29.374819148379387,21.029740844813034
225,8.96,0.98,0.088,0.095,-0.113,-0.064,-0.187,0.24906519096843222,28.640006983239353,20.947553556441875
226,9.0,0.98,0.075,0.031,-0.136,-0.056,-0.193,0.25858518549375825,21.415881957089706,21.306337085477647
227,9.04,0.98,0.051,0.115,-0.127,-0.054,-0.188,0.2845561018714497,26.353178176455312,26.075467397536766
228,9.08,0.98,0.041,0.076,-0.113,-0.054,-0.182,0.2703297496896973,26.493961576178016,21.048990474604693
229,9.12,0.98,0.041,0.061,-0.13,-0.047,-0.172,0.2901755505340333,28.75691221254468,21.623366990364826
230,9.16,0.98,0.064,0.062,-0.128,-0.051,-0.159,0.2415549633430443,28.120455188349993,21.609257275528908
233,9.28,0.98,0.07,0.08,-0.141,-0.047,-0.114,0.19507873604473383,28.48034409904493,21.569654610122942
234,9.32,0.98,0.083,0.048,-0.155,-0.05,-0.101,0.19287961229688702,24.091699815496625,21.83323155192562
235,9.36,0.98,0.089,0.021,-0.181,-0.051,-0.092,0.1790686090544033,21.42825237857719,18.577674773770855
236,9.4,0.98,0.097,0.011,-0.185,-0.046,-0.078,0.1946494003875836,20.634921855921846,18.560711193270546
237,9.44,0.88,0.103,-0.013,-0.218,-0.046,-0.069,0.2007966305044328,21.333776037073303,18.416568627190067
238,9.48,0.88,0.105,-0.062,-0.291,-0.042,-0.068,0.19454945856044123,21.423351745233493,18.00499930574845
239,9.52,0.88,0.109,-0.1,-0.356,-0.04,-0.069,0.19272894506818034,19.10026177831081,16.555965692160697
240,9.56,0.88,0.137,-0.1,-0.399,-0.067,-0.072,0.1634340164292612,17.407182425654163,15.601602481796519
241,9.6,0.88,0.202,-0.094,-0.45,-0.095,-0.079,0.16483733124518013,15.501290268877622,16.44779620496322
242,9.64,0.88,0.186,-0.111,-0.448,-0.111,-0.075,0.14768431952674071,15.520631430454108,18.965494984312915
243,9.68,0.88,0.197,-0.133,-0.45,-0.119,-0.074,0.17534593727054587,15.81549872751416,19.267589366602152
244,9.72,0.88,0.184,-0.152,-0.465,-0.131,-0.076,0.16943033421710907,16.31962009361744,20.110196418732453
245,9.76,0.88,0.178,-0.126,-0.466,-0.13,-0.082,0.14454263137283413,15.526107045875987,18.149655644116315
246,9.8,0.88,0.145,-0.037,-0.446,-0.138,-0.091,0.1108446616028746,20.94683747012897,22.17746604100657
247,9.84,0.88,0.138,-0.086,-0.443,-0.136,-0.105,0.12324822051464673,13.08166656049608,23.26907819403254
248,9.88,0.88,0.137,0.026,-0.383,-0.126,-0.119,0.12143658432212927,23.765521244020732,19.573962296888183
249,9.92,0.88,0.115,0.076,-0.316,-0.105,-0.129,0.11953485921621379,21.986586820150148,19.0276115158997
250,9.96,0.98,0.071,0.496,0.195,0.04,-0.101,0.1091292193256168,15.60801076370723,19.525624189766635
251,10.0,0.98,0.005,0.478,0.262,0.097,-0.105,0.2976737054991679,14.558159224297551,22.21103329428872
252,10.04,0.98,-0.019,0.503,0.289,0.099,-0.116,0.26948525501694653,15.096025967121273,18.300273222004044
253,10.08,0.98,0.002,0.455,0.283,0.067,-0.118,0.2998710575388912,15.662694531912464,19.872845795205137
254,10.12,0.98,-0.006,0.451,0.307,0.047,-0.114,0.2904248647741319,15.546382215808276,24.46630335788391
255,10.16,0.98,0.053,0.441,0.315,0.018,-0.117,0.31664312715346116,20.541178155110778,21.583790213954543
256,10.2,0.98,0.127,0.505,0.402,-0.041,-0.105,0.23770522306975783,18.802393464663016,21.01547049199705
257,10.24,0.98,0.076,0.472,0.446,-0.061,-0.107,0.29988516547115196,25.3160028440511,21.224985276791156
258,10.28,0.98,0.08,0.448,0.501,-0.066,-0.106,0.32303048274208557,20.38553408669983,19.60229578391266
259,10.32,0.98,0.046,0.441,0.515,-0.087,-0.095,0.3175495163936408,24.34029580756979,21.38410624739791
260,10.36,0.98,0.069,0.431,0.488,-0.096,-0.094,0.3093231658248226,24.47243347115285,21.79380645963437
261,10.4,0.98,0.084,0.415,0.475,-0.083,-0.088,0.34035742434156624,19.81161275615895,19.921847303902265
262,10.44,0.98,0.145,0.397,0.341,-0.098,-0.086,0.27947361141938293,20.83866598417465,19.25019480420903
263,10.48,0.98,0.124,0.328,0.307,-0.087,-0.059,0.2741207717229921,19.150979087242508,20.29408780901464
264,10.52,0.98,0.143,0.338,0.217,-0.1,-0.045,0.1969764494070392,19.96421799119613,22.661420961625513
265,10.56,0.88,0.142,0.315,0.18,-0.107,-0.031,0.23576658397266864,20.89593261857443,21.73292433152982
266,10.6,0.88,0.158,0.378,0.211,-0.12,-0.017,0.22591269742888975,24.16712643240804,23.760892239139434
267,10.64,0.88,0.184,0.496,0.345,-0.144,0.018,0.2194026879231683,20.008997975910738,22.831557108528603
268,10.68,0.88,0.172,0.45,0.402,-0.155,0.047,0.32948271473841745,19.137659209004664,27.711549938608677
269,10.72,0.88,0.207,0.299,0.134,-0.29,0.036,0.28766666803851465,21.512786895239753,19.401030900444418
270,10.76,0.88,0.249,0.251,0.101,-0.279,0.059,0.31386798195782506,22.02748283395086,21.552262062252307
290,11.56,0.77,0.091,0.282,0.23,-0.2,0.475,0.264879968016013,18.160396471442976,28.246238687655392
291,11.6,0.88,0.107,0.337,0.335,-0.213,0.433,0.29805974964167403,20.059162494979567,19.66977376585711
292,11.64,0.88,0.159,0.382,0.303,-0.196,0.415,0.3435243396475659,17.541379649274905,19.909043171383228
293,11.68,0.82,0.144,0.272,0.26,-0.154,0.395,0.36133630936048855,15.026975743641831,23.544001359157292
294,11.72,0.88,0.228,0.125,-0.096,-0.274,0.003,0.26061814899550895,19.43296168884191,29.06286290096
295,11.76,0.98,0.167,0.189,-0.019,-0.218,-0.045,0.2624911452682977,23.363432966925004,25.48666317900401
296,11.8,0.98,0.116,0.117,-0.02,-0.221,-0.074,0.23904979454917707,17.95132307101624,26.51527861441399
297,11.84,0.77,0.171,0.246,0.053,-0.247,-0.079,0.22653148866439676,12.790621564255614,22.803508501982826
298,11.88,0.98,0.205,0.358,0.017,-0.211,0.013,0.14481926165796916,22.22453599065687,27.687542325024108
300,11.96,0.98,0.151,0.266,0.077,-0.182,-0.051,0.141489090861315,23.866503723838584,25.623621914163525
301,12.0,0.88,0.154,0.208,0.102,-0.173,-0.084,0.17572146775832045,23.711811402758702,18.421997720117087
302,12.04,0.88,0.217,0.315,0.093,-0.145,-0.127,0.2071817364018217,27.50781707078911,26.82927505543154
303,12.08,0.88,0.087,0.367,0.099,-0.107,-0.171,0.21815517626540448,21.97908096349795,23.88723508487325
304,12.12,0.88,0.056,0.376,0.133,-0.056,-0.2,0.19313352736709555,23.148218073968472,25.71089263327891
305,12.16,0.88,0.078,0.369,0.154,-0.024,-0.236,0.19905607411480286,20.49707296176695,22.31815404552981
306,12.2,0.88,0.109,0.357,0.215,0.008,-0.259,0.24581728631970357,13.473678042761808,17.344163283364317
307,12.24,0.88,0.068,0.327,0.217,0.03,-0.265,0.2834435353539706,15.620499351813248,17.650495743746077
308,12.28,0.88,-0.013,0.329,0.264,0.05,-0.255,0.3193603670497822,14.751271131668583,17.049633427144407
309,12.32,0.98,0.001,0.366,0.239,0.035,-0.252,0.28173084983945607,18.088670487352072,20.330518930907843
310,12.36,0.98,-0.038,0.358,0.29,0.064,-0.248,0.3468246695662589,16.29754582751649,19.47434209415042
311,12.4,0.88,-0.013,0.376,0.315,0.084,-0.253,0.36251514076943103,16.733499335165963,17.755280904564746
312,12.44,0.88,0.025,0.331,0.262,0.052,-0.249,0.277407831384767,16.003124694883745,17.22904524342541
313,12.48,0.88,-0.063,0.412,0.366,0.117,-0.263,0.3569258150142692,15.673225577397858,19.0276115158997
315,12.56,0.88,-0.081,0.374,0.32,0.079,-0.264,0.29015226032195807,18.976301009416982,17.26267650163207
316,12.6,0.88,-0.118,0.317,0.312,0.081,-0.251,0.2700950884497908,18.027756377319907,17.426416728633626
317,12.64,0.88,-0.089,0.344,0.238,0.054,-0.24,0.2979709283158363,19.766891510806595,18.357559750685862
318,12.68,0.98,0.088,0.241,0.084,-0.038,-0.227,0.18265040909245317,19.74082065163448,20.632013958894106
319,12.72,0.88,0.113,0.313,0.024,-0.059,-0.22,0.1539777877258378,24.520399670478458,19.61555505204988
320,12.76,0.98,0.104,0.207,-0.028,-0.103,-0.181,0.1209072216707738,22.831995094603588,21.874185699129537
321,12.8,0.88,0.074,0.234,0.003,-0.116,-0.125,0.1462747866026472,18.956001688119844,28.4007042166212
322,12.84,0.88,0.142,0.116,-0.005,-0.104,-0.083,0.21690434442798806,16.857639217873935,12.619429464123876
323,12.88,0.88,0.119,0.091,0.04,-0.087,-0.037,0.2455918083292416,19.4030925370159,11.386395390991895
324,12.92,0.88,0.187,0.216,0.048,-0.082,0.004,0.2549215656398977,24.002708180536665,20.80624906127969
325,12.96,0.77,0.15,0.311,0.019,-0.08,0.028,0.1853294315413118,25.564232826353344,19.243960091415747
326,13.0,0.98,0.107,0.228,-0.009,-0.061,0.038,0.23026859748830797,23.942639787625687,16.459647626847882
329,13.12,0.88,0.137,0.168,-0.094,-0.129,0.05,0.18091367234805775,23.657979626333226,17.66380479964608
331,13.2,0.88,0.09,0.173,-0.083,-0.153,0.056,0.2061614271759007,25.97537295208677,20.223748416156685
332,13.24,0.88,0.132,0.209,-0.077,-0.159,0.067,0.17938723681805252,25.24004754353686,25.903088618927256
333,13.28,0.88,0.068,0.251,-0.074,-0.168,0.083,0.1766458386928415,24.132343441945267,26.606766056775882
334,13.32,0.88,0.098,0.268,-0.057,-0.174,0.08,0.1487958284346754,29.104638805523713,24.035182545593454
336,13.4,0.88,0.097,0.184,-0.06,-0.194,0.086,0.16324373484056465,26.416850682850214,28.684490582891673
337,13.44,0.88,0.17,0.256,-0.037,-0.195,0.086,0.19002621556313004,27.987318556803586,28.85428910924679
338,13.48,0.88,0.186,0.175,-0.081,-0.2,0.08,0.1446021518411113,17.477127910500673,21.30844902849567
339,13.52,0.88,0.108,0.089,-0.068,-0.206,0.076,0.14347355101930304,19.301813386311657,19.443507913954186
340,13.56,0.88,0.135,0.111,-0.067,-0.216,0.062,0.2181307393160379,18.37634348830037,20.000249998437518
341,13.6,0.88,0.167,0.257,-0.072,-0.221,0.034,0.17937906942781326,21.76235281397677,20.850419660045148
342,13.64,0.88,0.162,0.172,-0.066,-0.218,0.011,0.21586738989756304,21.282152146810773,24.500204080782673
343,13.68,0.88,0.133,0.281,-0.03,-0.221,-0.006,0.1660116327686018,23.49829781069257,22.005681084665387
344,13.72,0.88,0.181,0.256,-0.056,-0.223,-0.023,0.2254344539765299,22.999347816840384,25.90019304947368
345,13.76,0.88,0.122,0.253,-0.051,-0.203,-0.034,0.14660878144155878,25.2970353994297,25.93260495977986
346,13.8,0.88,0.073,0.234,-0.056,-0.212,-0.021,0.20190683331325998,26.12221276997795,22.91571513176052
347,13.84,0.88,0.12,0.234,-0.069,-0.198,-0.021,0.18422632894434143,20.025983121934317,26.401704490430134
348,13.88,0.88,0.167,0.111,-0.075,-0.204,-0.011,0.18164844824360143,20.349447166938024,22.760711763914603
349,13.92,0.88,0.101,0.064,-0.103,-0.197,-0.013,0.16221188016992305,18.822327167489206,22.686119103980754
350,13.96,0.93,0.081,0.094,-0.129,-0.204,-0.021,0.1730350509980978,15.890248582070704,20.92892734948447
351,14.0,0.98,0.098,0.105,-0.123,-0.196,-0.028,0.19664948701925902,16.83448840921525,21.97384809267597
352,14.04,0.98,0.172,0.077,-0.113,-0.195,-0.036,0.20048690171395606,20.130822139197395,16.46147016520707
353,14.08,0.98,0.171,0.054,-0.128,-0.211,-0.041,0.2348106619871227,20.7099010137663,14.400694427700412
354,14.12,0.98,0.181,0.056,-0.117,-0.224,-0.044,0.18020590986486196,17.298554852934956,15.358385331798313
355,14.16,0.88,0.241,0.06,-0.107,-0.222,-0.057,0.22098985333375754,20.63201395889413,17.944637081869356
356,14.2,0.88,0.222,0.042,-0.084,-0.231,-0.06,0.30070417035245245,19.612241075410065,21.326509325250605
357,14.24,0.88,0.239,0.076,-0.07,-0.263,-0.048,0.2542788637452178,19.0703959056964,20.19925741209317
358,14.28,0.88,0.261,0.061,-0.026,-0.309,-0.014,0.36431828348591566,23.21421978012616,24.01041440708592
370,14.76,0.88,0.354,0.499,0.377,-0.339,0.254,0.3822125618073327,14.11736519326478,21.268051156605704
373,14.88,0.98,0.281,0.467,0.383,-0.311,0.218,0.3869783003040409,18.12236187697389,21.523243250030855
378,15.08,0.88,0.252,0.466,0.432,-0.235,0.108,0.36389366005355017,14.90536816049828,16.00781059358212
379,15.12,0.93,0.23,0.501,0.445,-0.202,0.079,0.318651696340146,14.108862463005323,17.50114281982751
380,15.16,0.88,0.198,0.402,0.443,-0.2,0.052,0.19753627200560858,18.80106379968959,16.507574019219177
381,15.2,0.98,0.213,0.463,0.415,-0.234,0.028,0.1926984635831676,15.920113064925111,17.681911661356093
382,15.24,0.93,0.233,0.408,0.336,-0.239,-0.017,0.20006666356594477,16.18950277185808,20.24845673131663
383,15.28,0.98,0.237,0.436,0.408,-0.234,-0.019,0.2068244024428093,17.157214226091508,19.067249408344143
384,15.32,0.98,0.254,0.421,0.413,-0.235,-0.024,0.22868251745223842,18.24636950190371,19.067249408344132
385,15.36,0.98,0.251,0.405,0.391,-0.229,-0.033,0.23173593689491234,21.008569680013917,17.93543977715636
386,15.4,0.98,0.242,0.386,0.351,-0.231,-0.038,0.23748772535609664,17.81796845883386,18.179658962697868
387,15.44,0.98,0.239,0.367,0.342,-0.229,-0.04,0.26217404990062343,20.008997975910738,18.133394607739522
388,15.48,0.98,0.259,0.349,0.298,-0.244,-0.046,0.26986945629224807,20.10099500024803,18.288794383446984
389,15.52,0.98,0.268,0.335,0.284,-0.238,-0.055,0.26012357717169793,19.90401969452411,18.94016895383994
390,15.56,0.88,0.255,0.335,0.281,-0.231,-0.056,0.22388027715921696,18.902380802428013,17.912007146045983
391,15.6,0.98,0.251,0.326,0.248,-0.238,-0.052,0.24699912715414102,18.72671887971829,19.337269714207256
392,15.64,0.98,0.246,0.332,0.27,-0.231,-0.057,0.24594797775367255,19.312690128514014,19.304144632694847
393,15.68,0.98,0.251,0.33,0.251,-0.24,-0.046,0.26874456663350865,16.424676556937108,19.615555052049977
394,15.72,0.98,0.238,0.339,0.285,-0.231,-0.044,0.2621003130521485,18.20247235954505,19.091883092036767
395,15.76,0.98,0.233,0.343,0.276,-0.243,-0.033,0.26154199564307923,19.70228413154175,19.646119209655723
396,15.8,0.98,0.233,0.355,0.284,-0.244,-0.027,0.23522797688468355,15.901257811883914,19.250194804209144
397,15.84,0.98,0.226,0.445,0.364,-0.245,-0.012,0.24462758766947806,18.002499826412997,16.28895331198422
398,15.88,0.98,0.278,0.401,0.285,-0.288,-0.028,0.24544184591831736,17.755280904564756,18.706683297688066
399,15.92,0.98,0.305,0.409,0.261,-0.306,-0.045,0.21546360353068578,17.29392957080598,16.2111073033276
400,15.96,0.98,0.306,0.402,0.272,-0.337,-0.053,0.1935121944243269,16.249615380063645,15.43923573237999
401,16.0,0.98,0.365,0.395,0.293,-0.366,-0.069,0.21022132258330845,15.849290204927193,16.70838113043873
402,16.04,0.98,0.389,0.397,0.313,-0.393,-0.086,0.20697108354242166,16.04618334682743,12.845621822239691
403,16.08,0.98,0.405,0.382,0.342,-0.42,-0.103,0.24198049255017645,18.85125990484454,14.436758638974357
404,16.12,0.98,0.43,0.421,0.342,-0.434,-0.118,0.22378461861071422,20.335437049643225,14.746185947559528
