frame,timestamp,confidence,gaze_angle_x,gaze_angle_y,pose_Rx,pose_Ry,pose_Rz,EAR,Pupil_Scale (Left),Pupil_Scale (Right)
541,21.6,0.88,-0.586,-0.163,-0.283,0.561,0.582,0.39966071790870494,16.498484778912108,14.557815770231509
543,21.68,0.88,-0.48,-0.175,-0.293,0.502,0.575,0.387003287850292,16.282813024781696,10.754068997360902
546,21.8,0.88,-0.599,-0.116,-0.308,0.582,0.6,0.37638054308169533,15.508062419270846,18.029420401111047
547,21.84,0.88,-0.623,-0.102,-0.311,0.591,0.591,0.3704120929711624,16.502424064361033,14.560906565183394
548,21.88,0.88,-0.651,-0.084,-0.318,0.639,0.606,0.36086921317774945,15.673225577397835,16.758579892103057
549,21.92,0.88,-0.623,-0.095,-0.328,0.673,0.62,0.3719664066926238,14.085808461000806,15.539626765144616
550,21.96,0.93,-0.642,-0.104,-0.347,0.71,0.65,0.38861575961726885,14.085808461000806,14.95860956105214
551,22.0,0.88,-0.644,-0.126,-0.362,0.7,0.672,0.30485103003976044,15.532224567009047,16.000000000000068
552,22.04,0.88,-0.694,-0.085,-0.372,0.714,0.695,0.2986971785618724,14.718695594379328,13.588230201170415
553,22.08,0.88,-0.714,-0.061,-0.364,0.737,0.711,0.36553306466452906,15.024313628249473,12.515989773086217
554,22.12,0.88,-0.716,-0.077,-0.354,0.748,0.72,0.38897769564010776,14.98032042380938,11.1036030188404
566,22.6,0.88,-0.671,0.12,-0.253,0.813,0.659,0.36351010984182075,20.173497465734588,12.065239326262834
567,22.64,0.88,-0.741,0.183,-0.238,0.812,0.643,0.23994290577974803,25.53272410065162,18.431766057543225
568,22.68,0.88,-0.7,0.15,-0.238,0.78,0.625,0.18989944595047037,26.491508073343116,18.102486017119375
569,22.72,0.88,-0.62,0.107,-0.247,0.729,0.613,0.23900160212537108,19.578048932414017,15.990622251807482
570,22.76,0.88,-0.626,0.041,-0.262,0.681,0.605,0.28820105007442687,21.790364843205406,15.87009766825647
571,22.8,0.88,-0.578,0.0,-0.276,0.621,0.596,0.30831707675729975,25.328639916110742,19.513328778042894
572,22.84,0.88,-0.589,0.008,-0.273,0.563,0.585,0.30372432359439877,25.471945351700228,19.32097306038186
573,22.88,0.88,-0.578,-0.025,-0.282,0.575,0.588,0.3436779824003693,21.106634028191205,19.491793144808486
574,22.92,0.88,-0.576,-0.048,-0.295,0.573,0.584,0.3902466014458765,17.42899882379945,16.96231116328193
575,22.96,0.88,-0.573,-0.055,-0.291,0.546,0.574,0.33934937441713675,17.240939649566677,19.14601786273056
583,23.28,0.88,-0.564,-0.067,-0.29,0.556,0.557,0.38285787823645434,20.024984394500812,18.786431273661396
585,23.36,0.88,-0.572,-0.106,-0.297,0.547,0.55,0.3850848762180734,19.502051174171317,16.141871019184837
593,23.68,0.88,-0.479,-0.173,-0.303,0.47,0.521,0.3917727063671529,26.239283526803852,7.409453421137091
594,23.72,0.88,-0.476,-0.077,-0.285,0.5,0.516,0.31707739495339227,23.890793205751905,21.005951537600005
595,23.76,0.88,-0.503,-0.138,-0.295,0.487,0.508,0.3192579478331413,17.44161689752414,14.72718574609558
596,23.8,0.88,-0.569,-0.142,-0.291,0.5,0.504,0.39643592422550267,17.66635219845903,16.032778923193526
597,23.84,0.88,-0.537,-0.176,-0.29,0.5,0.502,0.3787952319169554,19.07668734345668,15.989058759038947
598,23.88,0.88,-0.49,-0.118,-0.297,0.464,0.495,0.2937457775240787,19.86454127333432,16.36001222493436
599,23.92,0.88,-0.437,-0.1,-0.277,0.496,0.502,0.29692056210954243,28.363532925219353,11.227199116431525
600,23.96,0.93,-0.457,-0.089,-0.287,0.521,0.516,0.3727247028169336,24.613004692641603,10.662551289442895
601,24.0,0.88,-0.376,-0.09,-0.292,0.482,0.532,0.32131481686911606,15.316984037335763,15.599999999999978
602,24.04,0.88,-0.4,-0.052,-0.254,0.533,0.541,0.34119356993655403,12.447088012864773,17.090640713560152
603,24.08,0.88,-0.453,-0.107,-0.232,0.46,0.538,0.3067852608958784,23.204525420701955,13.619104228986668
604,24.12,0.88,-0.416,0.006,-0.231,0.512,0.548,0.25279407301937384,12.995768542106282,15.310127367203691
605,24.16,0.77,-0.441,-0.004,-0.242,0.447,0.546,0.2375037844258281,12.257650672131227,13.790576492663305
606,24.2,0.88,-0.471,0.027,-0.233,0.542,0.562,0.2692059073635039,14.95760676044142,13.368993978605893
607,24.24,0.88,-0.398,0.035,-0.221,0.515,0.539,0.2636892867591021,11.536463929644963,13.320660644277416
608,24.28,0.88,-0.346,-0.022,-0.213,0.456,0.504,0.2722615073389246,24.436448187083137,14.516542288024416
609,24.32,0.88,-0.341,0.009,-0.203,0.42,0.472,0.2324199633823234,25.66748916431062,14.354441821262125
610,24.36,0.88,-0.382,0.027,-0.157,0.515,0.458,0.279119784231611,23.49319050278188,14.95660389259546
611,24.4,0.88,-0.459,-0.031,-0.177,0.454,0.434,0.2826000208531212,20.821623375712043,13.630847369111006
612,24.44,0.88,-0.479,0.002,-0.143,0.471,0.422,0.3068143598247104,19.45096398639413,22.574321695235952
859,34.32,0.98,-0.151,0.28,0.054,0.089,0.18,0.26490533063002675,21.93171219946118,24.792337525937317
860,34.36,0.98,-0.098,0.294,0.05,0.082,0.19,0.2683852118967215,22.77410810547794,22.927058250024107
861,34.4,0.98,-0.074,0.325,0.058,0.072,0.193,0.27194855615018587,22.416288720481813,21.70829334609241
862,34.44,0.98,-0.075,0.342,0.071,0.063,0.192,0.27314972999830206,22.907204107005292,21.2249852767911
863,34.48,0.98,-0.062,0.367,0.088,0.056,0.195,0.2725810765976745,22.786180022109896,21.356497840235797
864,34.52,0.98,-0.058,0.378,0.09,0.052,0.196,0.26807879897434317,22.661420961625513,20.993808611112037
865,34.56,0.98,-0.057,0.379,0.092,0.052,0.192,0.26452529764219224,21.54553317975664,20.46777955714791
866,34.6,0.98,-0.043,0.363,0.087,0.052,0.184,0.26579588931030596,20.418863827353327,19.563486396856735
867,34.64,0.98,-0.034,0.411,0.091,0.048,0.178,0.2382505850106104,21.077001684300356,18.232114523554316
