frame,timestamp,confidence,gaze_angle_x,gaze_angle_y,pose_Rx,pose_Ry,pose_Rz,EAR,Pupil_Scale (Left),Pupil_Scale (Right)
26,1.0,0.88,0.385,0.192,0.042,-0.467,0.075,0.3417317165708762,24.29094481488928,22.901964981197548
27,1.04,0.77,0.335,0.403,0.222,-0.383,0.082,0.2536379442596578,26.759110598074777,15.952429282087376
28,1.08,0.88,0.277,0.48,0.268,-0.377,0.095,0.20617321451553267,21.220037700249307,27.21488563268276
29,1.12,0.82,0.276,0.404,0.253,-0.36,0.085,0.22605245317341366,21.19929244102266,19.126160095534097
30,1.16,0.82,0.28,0.427,0.249,-0.343,0.066,0.28318697652394714,20.270421801235408,18.704277585622005
31,1.2,0.88,0.257,0.393,0.204,-0.316,0.056,0.20082771078040615,23.13114783144143,18.15406290613748
32,1.24,0.88,0.255,0.402,0.2,-0.296,0.069,0.17768557045932476,23.22068043791994,19.981241202688057
33,1.28,0.93,0.199,0.371,0.279,-0.269,0.091,0.20536408626412123,15.111915828246287,15.64608577248627
34,1.32,0.93,0.18,0.346,0.276,-0.265,0.113,0.2231519458746269,14.848568954616422,19.026297590440446
35,1.36,0.88,0.153,0.367,0.253,-0.241,0.13,0.21278886538026923,15.511608556174954,22.21733557382613
36,1.4,0.88,0.253,0.36,0.234,-0.242,0.153,0.2541458518121573,14.516886718577089,22.756317804073596
37,1.44,0.88,0.237,0.3,0.252,-0.26,0.173,0.2841814765387928,13.418271125595854,23.313729860320432
38,1.48,0.88,0.176,0.359,0.207,-0.231,0.172,0.22813530005197058,16.30766690854331,22.729936207565515
39,1.52,0.88,0.212,0.37,0.194,-0.246,0.188,0.22948230293649974,16.10279478848317,19.340372281835744
40,1.56,0.88,0.196,0.454,0.179,-0.219,0.176,0.19702863947706167,22.432119828495896,23.408759044426002
41,1.6,0.93,0.169,0.487,0.15,-0.225,0.173,0.1905741953241338,21.745114393812738,22.487774456357343
42,1.64,0.98,0.18,0.392,0.162,-0.241,0.164,0.19831673028651392,25.51960031034969,26.62724168966812
43,1.68,0.88,0.144,0.415,0.179,-0.237,0.139,0.24863635189846806,21.850629281556188,20.71955597979834
