frame,timestamp,confidence,gaze_angle_x,gaze_angle_y,pose_Rx,pose_Ry,pose_Rz,EAR,Pupil_Scale (Left),Pupil_Scale (Right)
2,0.04,0.88,0.087,0.4,0.158,-0.31,0.689,0.08317706075893895,12.525573839149995,15.231546211727817
3,0.08,0.82,0.049,0.368,0.222,-0.31,0.695,0.11005561521880314,12.13795699448628,14.26779590546473
4,0.12,0.82,0.042,0.385,0.228,-0.281,0.681,0.13068759885399334,12.116517651536698,18.632498490540776
5,0.16,0.88,0.08,0.445,0.258,-0.263,0.677,0.11726006541489092,12.814444974324813,14.187318280774619
6,0.2,0.98,0.053,0.448,0.28,-0.261,0.678,0.1523309687496242,12.101652779682631,16.428329190760714
7,0.24,0.98,0.042,0.424,0.302,-0.269,0.684,0.20457658581661958,11.819052415485718,16.79434428609807
8,0.28,0.88,0.014,0.399,0.269,-0.251,0.673,0.15909754815715235,12.163058825805324,17.139719951037783
9,0.32,0.88,0.036,0.404,0.281,-0.247,0.676,0.17101718379320718,12.586500705120594,18.3698121928343
10,0.36,0.82,0.01,0.37,0.283,-0.245,0.683,0.17933502097153048,11.314592347937323,19.549424543960438
11,0.4,0.88,0.022,0.385,0.292,-0.242,0.683,0.1602370527866453,12.126417442921898,19.159592897553985
12,0.44,0.88,0.027,0.418,0.283,-0.241,0.682,0.1519982085591538,12.457929201918045,14.577379737113251
13,0.48,0.88,0.04,0.436,0.292,-0.234,0.683,0.172008177825891,12.803515142334872,13.908630414242664
14,0.52,0.88,0.024,0.455,0.271,-0.224,0.679,0.12948244488642147,12.306502346320713,14.396180048887969
15,0.56,0.88,-0.031,0.429,0.283,-0.227,0.686,0.15200927818219567,14.086873322352238,18.662529303392954
16,0.6,0.82,-0.007,0.477,0.318,-0.241,0.695,0.17746813904805336,14.046351839534681,20.751144546747284
17,0.64,0.98,-0.019,0.427,0.292,-0.245,0.702,0.12702289182006662,13.080137613955024,21.648094604375732
18,0.68,0.88,-0.018,0.415,0.316,-0.223,0.693,0.16187843869734164,11.900420160649844,20.262773748922122
19,0.72,0.82,-0.006,0.444,0.313,-0.238,0.708,0.16558821973778287,13.020752666416818,18.201648277010488
20,0.76,0.82,0.002,0.424,0.304,-0.233,0.701,0.16401919701917841,11.463420083029336,19.545076106272823
21,0.8,0.98,0.03,0.421,0.304,-0.233,0.705,0.17783123577106352,11.200446419674643,19.67739820199805
22,0.84,0.82,-0.017,0.4,0.299,-0.231,0.704,0.18132431989751635,12.101652779682777,19.45507645834372
23,0.88,0.88,-0.028,0.399,0.294,-0.222,0.694,0.1906649457037478,12.065239326262992,19.678668654154478
24,0.92,0.88,-0.017,0.395,0.297,-0.227,0.702,0.1757064475789976,11.928118040998758,19.433990840792266
26,1.0,0.88,0.031,0.391,0.279,-0.239,0.691,0.17658987163830908,12.517587627015072,17.069856472741666
27,1.04,0.88,0.027,0.427,0.278,-0.233,0.684,0.15738060278183502,12.306908628896277,16.58493292117878
28,1.08,0.88,-0.001,0.421,0.288,-0.224,0.685,0.15438593365557168,12.38426420906781,16.861791126686512
29,1.12,0.88,-0.013,0.398,0.293,-0.22,0.694,0.16345804755473106,11.043550153822805,17.36260349141214
30,1.16,0.88,-0.01,0.42,0.275,-0.208,0.685,0.14755010394701906,11.621101496846055,21.290373411473876
31,1.2,0.88,-0.01,0.383,0.275,-0.22,0.686,0.18073028548718953,12.2873919120373,19.446593532030324
32,1.24,0.88,-0.044,0.384,0.278,-0.214,0.688,0.20116833273843493,13.599999999999989,18.25431455848186
33,1.28,0.88,-0.023,0.426,0.299,-0.22,0.694,0.16022866035594024,13.29247907653042,19.276929216034333
34,1.32,0.88,-0.009,0.448,0.308,-0.222,0.699,0.1846037875009368,12.860015552090053,17.920379460268176
35,1.36,0.98,-0.036,0.442,0.302,-0.2,0.689,0.13760718997707694,13.903237033151644,18.369812192834093
36,1.4,0.98,-0.01,0.446,0.296,-0.212,0.687,0.1339198615639866,12.355565547557894,18.855768348173946
37,1.44,0.88,-0.018,0.42,0.313,-0.225,0.703,0.180965685468445,11.580155439371287,17.439323381370233
38,1.48,0.88,-0.018,0.44,0.307,-0.221,0.692,0.16102740735031584,13.101526628603136,19.961963831246724
39,1.52,0.98,0.007,0.435,0.317,-0.215,0.686,0.17368195849884135,12.872451204024848,20.235859260234065
40,1.56,0.98,0.005,0.436,0.308,-0.222,0.69,0.17873004656912372,13.081666560496028,19.276929216034333
41,1.6,0.98,-0.002,0.418,0.325,-0.229,0.69,0.17833364819002057,12.59920632420944,19.5432852918848
42,1.64,0.88,0.017,0.452,0.327,-0.229,0.701,0.20255556834571686,12.2788435937592,19.411594473406858
43,1.68,0.98,-0.005,0.413,0.321,-0.214,0.703,0.19907346041853202,13.45362404707371,21.48487840319341
47,1.84,0.82,0.07,0.502,0.245,-0.233,0.674,0.3655496109198093,15.061540425866188,23.271012010653966
48,1.88,0.82,0.037,0.428,0.235,-0.235,0.681,0.37890197579329365,14.495861478366852,25.959969183340636
