frame,timestamp,confidence,gaze_angle_x,gaze_angle_y,pose_Rx,pose_Ry,pose_Rz,EAR,Pupil_Scale (Left),Pupil_Scale (Right)
37,1.44,0.98,-0.576,0.306,-0.219,1.089,0.644,0.32502939075666715,10.076705810928482,8.521150157109076
38,1.48,0.98,-0.614,0.276,-0.253,1.106,0.666,0.29601150084068906,13.514806694881003,9.338094023942974
39,1.52,0.98,-0.565,0.263,-0.228,1.071,0.635,0.2966889288724327,14.849915824677296,7.343704787094825
58,2.28,0.98,-0.397,0.157,-0.055,0.545,0.181,0.3564542880341866,20.192077654367303,10.00199980003999
59,2.32,0.98,-0.406,0.146,-0.069,0.496,0.184,0.3524090101905898,19.93790360093066,13.585654198455101
60,2.36,0.98,-0.386,0.158,-0.089,0.469,0.183,0.3260914742944147,13.685759021698482,16.46147016520695
61,2.4,0.98,-0.456,0.18,-0.075,0.456,0.179,0.3370296131515834,24.538133588355993,13.711673858431732
62,2.44,0.98,-0.423,0.187,-0.052,0.508,0.169,0.3519387747347927,19.790907002964833,12.986916493147994
63,2.48,0.98,-0.448,0.196,-0.039,0.566,0.158,0.34372945109668646,17.147011401407443,13.069812546475159
64,2.52,0.98,-0.475,0.185,-0.03,0.572,0.151,0.3613579139156581,14.579437574886036,12.773801313626278
65,2.56,0.98,-0.497,0.323,-0.0,0.532,0.151,0.33306177275586024,20.544829033116834,17.95132307101624
67,2.64,0.98,-0.505,0.291,0.013,0.463,0.16,0.342944253246367,23.138928237928415,13.184839779079606
68,2.68,0.98,-0.48,0.271,0.019,0.477,0.161,0.39107939846861484,20.407106605297997,15.480633061990673
70,2.76,0.98,-0.504,0.305,0.039,0.501,0.158,0.37381848047414334,12.466354719804846,18.2200439077407
71,2.8,0.98,-0.503,0.333,0.038,0.532,0.161,0.2769113154950166,18.12208597264677,14.807092894960848
72,2.84,0.98,-0.512,0.32,0.044,0.552,0.159,0.26844564625094536,18.151583952922703,11.783462988442672
73,2.88,0.98,-0.505,0.33,0.034,0.516,0.162,0.2729769421634031,17.681911661356143,14.601369798755222
74,2.92,0.98,-0.432,0.312,0.038,0.496,0.158,0.29676039699489276,16.160754932861245,17.68219443394956
75,2.96,0.98,-0.44,0.314,0.033,0.478,0.16,0.31246978817344523,16.155494421403407,18.420097719610553
76,3.0,0.98,-0.434,0.267,0.049,0.517,0.155,0.35484875265854077,15.255490814785393,14.738385257551084
77,3.04,0.98,-0.452,0.269,0.05,0.496,0.154,0.36374966928605135,16.490603384958312,16.015305179733524
78,3.08,0.98,-0.394,0.272,0.042,0.496,0.157,0.3713983312668294,17.18138527593167,16.972919607421673
79,3.12,0.98,-0.425,0.254,0.045,0.503,0.151,0.3939320706607933,17.55818897267023,14.143903280212252
80,3.16,0.98,-0.417,0.264,0.039,0.507,0.15,0.3756613035055703,17.691240770505576,14.736349615830923
81,3.2,0.98,-0.427,0.271,0.054,0.523,0.144,0.36951654348782925,16.57377446449666,14.736349615830923
82,3.24,0.98,-0.409,0.298,0.074,0.538,0.137,0.3783216820127132,16.357261384473865,12.870508925446519
83,3.28,0.98,-0.408,0.313,0.096,0.553,0.125,0.37690020619305986,17.269626515938278,13.060245020672452
84,3.32,0.98,-0.466,0.347,0.119,0.569,0.119,0.3744875492846108,16.422241016377768,12.794530081249667
85,3.36,0.98,-0.444,0.316,0.119,0.519,0.134,0.3873498487105861,17.029386365926413,13.24009063413082
87,3.44,0.98,-0.436,0.328,0.113,0.472,0.143,0.36054479911684467,17.141761869772903,15.387332452377876
88,3.48,0.98,-0.448,0.333,0.114,0.468,0.138,0.35637069585020587,17.006469357276927,16.164467204334287
89,3.52,0.98,-0.405,0.403,0.124,0.446,0.13,0.31565474527100723,14.5986300727157,18.848076824970764
90,3.56,0.98,-0.443,0.412,0.161,0.486,0.094,0.2669631472955268,18.99078724013303,16.111176245079047
91,3.6,0.98,-0.44,0.385,0.135,0.5,0.103,0.2336980759985957,21.10094784600919,11.738824472663383
92,3.64,0.98,-0.477,0.383,0.131,0.54,0.107,0.2707128413839835,17.826384939184923,10.904127658827234
93,3.68,0.98,-0.513,0.349,0.102,0.542,0.121,0.30300966267104157,14.106027080648829,12.003332870498891
94,3.72,0.98,-0.529,0.338,0.073,0.533,0.124,0.3460629882625889,13.729530217745975,12.647924730958845
95,3.76,0.98,-0.526,0.334,0.063,0.521,0.123,0.359996358731264,17.29306219268298,12.800390619039785
96,3.8,0.98,-0.508,0.347,0.061,0.494,0.128,0.3906212329259143,16.98587648606927,13.330416347586514
99,3.92,0.98,-0.55,0.431,0.144,0.469,0.161,0.38124184019013174,19.608671551127504,13.800362314084333
100,3.96,0.98,-0.62,0.419,0.17,0.48,0.171,0.33578581039336464,18.34393632784421,15.685024705112806
101,4.0,0.98,-0.606,0.415,0.214,0.531,0.163,0.3691702988039779,18.4252544080129,13.370115930686593
102,4.04,0.88,-0.612,0.409,0.221,0.545,0.169,0.3639624840852736,17.372679701185977,13.448048185517518
103,4.08,0.88,-0.633,0.406,0.227,0.554,0.175,0.36956836841050866,17.25398504693916,14.003570973148323
104,4.12,0.98,-0.587,0.41,0.204,0.574,0.176,0.3888768356298267,15.10926867852977,13.82931668593937
105,4.16,0.98,-0.567,0.383,0.173,0.56,0.18,0.39583208835017936,17.311845655504282,12.869343417595134
123,4.88,0.98,-0.549,0.427,0.191,0.6,0.102,0.38017178325636275,17.53082998605601,12.238055401083962
124,4.92,0.98,-0.456,0.383,0.181,0.581,0.106,0.3107936628656223,16.196604582442603,12.149485585818022
125,4.96,0.98,-0.543,0.395,0.16,0.565,0.115,0.33987511359794764,15.626259949200941,12.611502686040222
126,5.0,0.98,-0.543,0.415,0.159,0.535,0.122,0.31541027576121894,18.134221791960087,13.000000000000032
128,5.08,0.88,-0.397,0.419,0.205,0.41,0.019,0.3440910013491268,17.24180964980178,15.20690632574555
131,5.2,0.98,-0.185,0.314,0.223,0.176,0.043,0.3568251090889245,17.210461934532773,24.39713097886714
132,5.24,0.98,-0.127,0.389,0.227,0.133,0.086,0.2949035115443397,24.60182920028511,23.08289409931083
133,5.28,0.98,-0.015,0.402,0.296,0.086,0.115,0.2647184018058145,16.786303941010893,16.344112089679218
134,5.32,0.98,-0.012,0.385,0.262,0.024,0.126,0.25692984212693126,20.280532537386712,18.11767093199346
135,5.36,0.98,0.014,0.333,0.288,-0.013,0.139,0.32624441896933776,23.321449354617805,16.6364058618441
136,5.4,0.98,-0.017,0.344,0.298,-0.038,0.158,0.27855711066830663,21.800917411888953,16.41950060141901
137,5.44,0.93,0.019,0.38,0.436,-0.083,0.184,0.3446948488443504,18.0399556540476,17.904468715937906
138,5.48,0.93,0.053,0.402,0.451,-0.128,0.21,0.28479735031213316,16.004999218994044,14.35896932234339
139,5.52,0.93,0.091,0.425,0.48,-0.147,0.227,0.30182001330321995,16.344112089679218,16.65893153836707
140,5.56,0.98,0.07,0.429,0.479,-0.181,0.253,0.3150896504633894,16.736188335460422,20.916022566444088
141,5.6,0.98,0.119,0.431,0.386,-0.237,0.245,0.27928114927281456,16.646020545463703,17.353097706173312
142,5.64,0.98,0.108,0.458,0.393,-0.255,0.249,0.25328490411764626,14.022838514366487,15.51676512679106
143,5.68,0.98,0.144,0.478,0.401,-0.247,0.252,0.26839923605841276,13.744089638822983,20.280039447693326
144,5.72,0.98,0.168,0.476,0.397,-0.235,0.245,0.30022264798222925,14.516886718577089,24.466303357883966
145,5.76,0.98,0.234,0.489,0.399,-0.217,0.231,0.2898202341036077,16.624379687675475,24.996999819978377
146,5.8,0.93,0.268,0.501,0.454,-0.188,0.225,0.3045023499551244,15.91131672741143,23.307080469247992
147,5.84,0.93,0.249,0.478,0.499,-0.165,0.231,0.30678082490627767,16.23083485221883,24.140422531513405
148,5.88,0.88,0.209,0.456,0.518,-0.153,0.237,0.31138184654997914,16.607528413343058,21.585643377022564
