frame,timestamp,confidence,gaze_angle_x,gaze_angle_y,pose_Rx,pose_Ry,pose_Rz,EAR,Pupil_Scale (Left),Pupil_Scale (Right)
1,0.0,0.98,0.026,0.295,0.144,-0.181,0.052,0.2713360712237187,11.634861408714666,18.786431273661357
2,0.04,0.98,0.076,0.322,0.165,-0.191,0.06,0.2796076228698837,11.72731853408958,23.337951923851506
3,0.08,0.98,-0.004,0.336,0.17,-0.182,0.058,0.2627357495967981,13.109538512091019,19.004473157654157
4,0.12,0.98,0.037,0.319,0.173,-0.19,0.062,0.2762696512589705,12.041594578792296,18.299999999999994
5,0.16,0.98,0.023,0.352,0.17,-0.192,0.063,0.2763409969189324,12.114866899805516,24.086925914279778
6,0.2,0.98,0.052,0.335,0.171,-0.183,0.057,0.25639129957108975,12.62537128166921,19.492819190665948
7,0.24,0.98,0.062,0.322,0.175,-0.198,0.062,0.27426627814932025,12.314625451064225,22.555930484021133
8,0.28,0.98,0.033,0.334,0.191,-0.193,0.059,0.2582101049675569,11.903780911962475,22.999565213281578
9,0.32,0.98,0.041,0.321,0.188,-0.196,0.064,0.27923754722741434,12.419742348374314,20.965924735150736
10,0.36,0.98,0.078,0.353,0.182,-0.182,0.06,0.3063281632299969,11.915116449284168,20.83866598417475
11,0.4,0.98,0.098,0.331,0.198,-0.207,0.057,0.3023356161594443,11.803812943282306,21.1482859825566
12,0.44,0.98,0.082,0.328,0.186,-0.194,0.054,0.320176082006676,13.644412775931311,17.174690681348668
13,0.48,0.98,0.005,0.338,0.166,-0.199,0.062,0.2793128929790328,13.694524453225814,20.231164079212196
14,0.52,0.98,0.053,0.36,0.171,-0.197,0.059,0.292946813838862,15.108275877809351,22.004544985070595
15,0.56,0.98,0.11,0.336,0.187,-0.188,0.045,0.3891903967263748,15.689486925964015,20.700241544484495
16,0.6,0.98,0.095,0.329,0.209,-0.214,0.049,0.31277947510584464,13.336041391657238,16.36001222493426
17,0.64,0.98,0.035,0.387,0.208,-0.192,0.042,0.27849605460398663,13.90323703315176,23.320591759215667
18,0.68,0.98,0.025,0.386,0.217,-0.192,0.049,0.2839948986885001,14.308738588708604,25.61425384429532
19,0.72,0.98,0.081,0.285,0.215,-0.178,0.055,0.3119425631587588,14.222517358048869,14.378456106272283
20,0.76,0.98,0.092,0.274,0.219,-0.167,0.068,0.3165925927334247,14.02283851436648,16.71077496706845
21,0.8,0.98,0.058,0.256,0.216,-0.153,0.073,0.3485590317945071,14.303146506975265,19.6163197363829
22,0.84,0.98,0.062,0.257,0.234,-0.166,0.069,0.3499442665138731,13.601470508735353,16.799999999999955
23,0.88,0.98,0.099,0.298,0.257,-0.186,0.074,0.33537134768926335,15.085091978506464,17.802527910384143
24,0.92,0.98,0.116,0.313,0.241,-0.176,0.074,0.32804315795861877,15.572411502397436,17.353097706173212
25,0.96,0.98,0.07,0.269,0.223,-0.164,0.077,0.3355272888439502,16.137533888422887,16.404877323527995
26,1.0,0.98,0.002,0.278,0.168,-0.123,0.085,0.28023147416743893,14.228492541376308,18.879883474216726
27,1.04,0.98,0.005,0.269,0.158,-0.11,0.088,0.27996511440484384,15.147607071745819,16.29969324864739
28,1.08,0.98,0.025,0.243,0.151,-0.103,0.098,0.30552702720622327,16.152399202595166,20.435263639111767
