frame,timestamp,confidence,gaze_angle_x,gaze_angle_y,pose_Rx,pose_Ry,pose_Rz,EAR,Pupil_Scale (Left),Pupil_Scale (Right)
339,13.52,0.98,0.085,0.04,-0.137,-0.03,-0.053,0.20182162815345672,20.278066969018447,27.90286723618211
340,13.56,0.98,0.08,-0.019,-0.137,-0.047,-0.033,0.23539841466244546,20.10994778710269,28.130055101261373
341,13.6,0.98,0.087,-0.013,-0.122,-0.055,-0.015,0.22374336683761117,20.421557237390058,28.32543027034183
342,13.64,0.98,0.073,0.01,-0.097,-0.067,0.001,0.22566038446652711,19.257466084612282,29.238502013612166
343,13.68,0.98,0.055,0.087,-0.091,-0.106,0.016,0.1742460377076822,17.246738822165945,19.785095400325986
344,13.72,0.98,0.144,0.09,-0.052,-0.172,0.03,0.2058415378557669,17.96941846582691,20.106963967740086
346,13.8,0.88,0.041,0.254,0.15,-0.083,-0.021,0.1913863235901279,18.140837907880616,28.111385593741193
347,13.84,0.88,0.046,0.255,0.166,-0.081,-0.016,0.16304809144964533,23.46103152037429,25.463699652642866
348,13.88,0.88,0.048,0.29,0.19,-0.086,-0.01,0.16940091473329066,19.71319355152796,23.95266164750793
349,13.92,0.88,0.051,0.291,0.192,-0.081,-0.007,0.1899560097507047,19.18801709400954,27.388501236832905
350,13.96,0.88,0.08,0.41,0.187,-0.077,-0.006,0.20278748091174287,28.47876401812411,20.7099010137663
351,14.0,0.98,0.096,0.394,0.184,-0.062,-0.008,0.21082871480960855,24.00666574099776,22.375432956705016
352,14.04,0.98,0.069,0.36,0.185,-0.065,-0.003,0.19386348489337019,23.89016534057476,23.26220109963806
353,14.08,0.98,0.064,0.353,0.186,-0.071,0.004,0.20192803015236416,23.873206738936396,22.2009008826219
354,14.12,0.98,0.045,0.291,0.185,-0.101,0.008,0.25872637982937,15.41200830521464,18.210161998181146
355,14.16,0.98,0.047,0.218,0.164,-0.097,0.001,0.31645815259564725,16.638810053606523,18.931983519958994
356,14.2,0.98,0.066,0.217,0.192,-0.093,-0.009,0.3321115475653311,15.849290204927305,22.218235753542558
357,14.24,0.98,0.047,0.257,0.235,-0.063,-0.021,0.303526559877012,16.94992625352693,22.10361961308602
358,14.28,0.98,0.032,0.296,0.253,-0.065,-0.014,0.30467775622932725,18.232114523554305,20.20222759994555
359,14.32,0.98,0.013,0.319,0.254,-0.059,-0.011,0.2986813065371774,20.337649815059667,22.0
360,14.36,0.98,0.012,0.311,0.259,-0.069,-0.006,0.3085507125379314,20.308126452235946,22.200225224082683
