frame,timestamp,confidence,gaze_angle_x,gaze_angle_y,pose_Rx,pose_Ry,pose_Rz,EAR,Pupil_Scale (Left),Pupil_Scale (Right)
113,4.48,0.93,0.191,0.39,0.191,-0.196,0.033,0.15182765935381323,20.224737328331408,18.677526602845376
114,4.52,0.98,0.195,0.397,0.202,-0.198,0.035,0.1676255988687482,20.535091916034855,18.638669480410904
115,4.56,0.98,0.208,0.436,0.239,-0.19,0.031,0.16695872474508344,19.930378822290333,18.844893207444777
116,4.6,0.98,0.215,0.425,0.233,-0.194,0.022,0.16610006861962195,20.03596765818911,19.21275617916393
117,4.64,0.93,0.219,0.438,0.245,-0.194,0.023,0.18283147433920374,19.920341362536917,19.50922858546693
118,4.68,0.98,0.205,0.387,0.224,-0.206,0.026,0.23399733731322575,19.32097306038177,18.8010637996897
119,4.72,0.98,0.212,0.381,0.224,-0.209,0.034,0.23653624230635847,18.902380802428016,18.813027401245197
120,4.76,0.98,0.197,0.409,0.213,-0.202,0.022,0.1507192145664905,19.912307751739853,19.021303845951252
121,4.8,0.98,0.205,0.389,0.22,-0.224,0.028,0.22789578437417582,20.241788458532938,18.206866836443925
122,4.84,0.98,0.223,0.426,0.238,-0.199,0.029,0.16931416175887626,20.312065379965627,18.560711193270585
123,4.88,0.98,0.217,0.383,0.212,-0.205,0.028,0.21406742117167948,20.22992832414384,18.832153355365346
124,4.92,0.93,0.193,0.373,0.222,-0.21,0.038,0.23925954058914115,19.531000998412754,18.306829326784104
125,4.96,0.98,0.218,0.427,0.224,-0.211,0.03,0.1751402784542484,20.224737328331294,17.85497129653258
126,5.0,0.93,0.189,0.342,0.196,-0.199,0.03,0.20961441931605593,20.042205467462907,18.101104938649488
127,5.04,0.93,0.21,0.365,0.2,-0.199,0.032,0.22809524158387626,19.70228413154175,18.31338308450949
128,5.08,0.98,0.186,0.387,0.197,-0.196,0.022,0.1603205860207523,20.063897926375127,18.417383093154115
129,5.12,0.98,0.206,0.355,0.198,-0.199,0.024,0.2054397661666073,19.33132173442877,18.71710447692157
130,5.16,0.98,0.202,0.392,0.201,-0.182,0.02,0.14382026339843637,18.52187895436097,18.569060288555256
131,5.2,0.98,0.191,0.351,0.188,-0.202,0.015,0.2020690187274422,19.649936386665505,19.20416621465253
132,5.24,0.98,0.188,0.394,0.191,-0.199,0.017,0.15809342907010554,21.04019961882491,18.944656238633602
133,5.28,0.93,0.208,0.369,0.212,-0.184,0.021,0.22141389542866347,18.626862323000104,19.126160095534097
134,5.32,0.98,0.192,0.357,0.196,-0.203,0.027,0.25321420044066545,20.719555979798457,17.902513789968133
135,5.36,0.98,0.201,0.407,0.211,-0.202,0.028,0.16335916431562203,19.52075818199693,18.745132701584097
136,5.4,0.98,0.174,0.401,0.21,-0.192,0.038,0.15247736615401555,19.71623696347752,18.60967490312501
137,5.44,0.98,0.178,0.39,0.199,-0.196,0.039,0.1469304234433219,19.706344156134016,18.146625030567
138,5.48,0.98,0.189,0.363,0.196,-0.192,0.031,0.20495159624186632,19.909043171383175,18.009997223764362
139,5.52,0.98,0.203,0.394,0.216,-0.196,0.029,0.1566649967196323,20.45507272047692,19.22602402994446
140,5.56,0.93,0.193,0.32,0.202,-0.198,0.037,0.2808380334678213,20.348218595248042,19.104188022525346
141,5.6,0.93,0.207,0.427,0.236,-0.194,0.036,0.1995882912247748,19.70406049523796,18.97630100941696
142,5.64,0.98,0.187,0.418,0.227,-0.194,0.03,0.1771722052464087,19.920341362536917,19.325889371514013
