frame,timestamp,confidence,gaze_angle_x,gaze_angle_y,pose_Rx,pose_Ry,pose_Rz,EAR,Pupil_Scale (Left),Pupil_Scale (Right)
54,2.12,0.88,-0.128,0.23,0.064,-0.065,0.167,0.34437114924129536,22.36537502480104,22.25960466854719
55,2.16,0.88,-0.1,0.217,0.093,-0.084,0.169,0.39713049031192216,22.263872080121242,22.47709945700281
56,2.2,0.88,-0.103,0.223,0.101,-0.081,0.168,0.3998098059300256,21.700691233230415,23.573289969794345
58,2.28,0.88,-0.08,0.265,0.106,-0.1,0.169,0.35897116070559265,20.5104851234679,23.115795465438783
59,2.32,0.88,-0.071,0.261,0.114,-0.116,0.17,0.3631744773445321,20.177710474679685,23.430749027719912
60,2.36,0.88,-0.067,0.263,0.121,-0.134,0.168,0.3710319487909266,19.748924021323194,23.287979732041855
62,2.44,0.82,-0.02,0.278,0.131,-0.187,0.174,0.3950449998522547,17.97804216259371,22.9264039919041
94,3.72,0.88,-0.043,0.552,0.18,-0.176,0.201,0.22021360549333654,22.917242417009838,18.396738841436004
95,3.76,0.88,-0.094,0.447,0.195,-0.094,0.184,0.2340207630558004,22.45395288139709,20.20915634062936
96,3.8,0.98,-0.073,0.445,0.234,0.002,0.157,0.2147819437954731,18.62713075060153,15.771493271088868
97,3.84,0.88,-0.082,0.504,0.293,0.109,0.113,0.21110100158711803,18.43936007566436,12.21024160285109
98,3.88,0.88,-0.047,0.601,0.368,0.178,0.055,0.22043611939755425,21.332135383031858,16.7442527453453
99,3.92,0.98,-0.154,0.667,0.515,0.249,-0.038,0.2043719843868204,18.928285712129405,20.020239758804088
100,3.96,0.88,-0.24,0.631,0.577,0.295,-0.111,0.2494860282837782,20.71834935510066,14.856984889270057
101,4.0,0.93,-0.072,0.476,0.262,0.06,0.115,0.1655760798760385,18.607794065928395,20.578872661057016
102,4.04,0.88,-0.091,0.489,0.324,0.099,0.057,0.16714687255150779,19.75702406740453,19.8040399918804
103,4.08,0.88,-0.193,0.533,0.414,0.126,-0.0,0.24287811852326652,16.902662512160486,21.200235847744757
104,4.12,0.88,-0.0,0.338,0.15,0.019,0.075,0.14740350252391113,22.905457864884493,19.284190415985766
