frame,timestamp,confidence,gaze_angle_x,gaze_angle_y,pose_Rx,pose_Ry,pose_Rz,EAR,Pupil_Scale (Left),Pupil_Scale (Right)
36,1.4,0.98,0.074,0.136,0.129,-0.092,-0.108,0.3588689666447885,24.473046398027435,16.207714212682845
37,1.44,0.98,0.07,0.137,0.127,-0.093,-0.105,0.35797528223453845,24.66617116619448,16.610839834276913
38,1.48,0.98,0.078,0.153,0.13,-0.097,-0.106,0.36537601478472126,24.085265205099944,16.710774967068335
39,1.52,0.98,0.067,0.149,0.13,-0.096,-0.104,0.36968402774629405,24.76307735318855,17.023806859806655
40,1.56,0.98,0.077,0.166,0.142,-0.102,-0.105,0.3560324869054582,25.0059992801727,16.424676556937104
41,1.6,0.98,0.071,0.138,0.133,-0.098,-0.107,0.3693757229558209,25.27449307107861,17.142053552594007
42,1.64,0.98,0.11,0.144,0.145,-0.096,-0.109,0.38820835584946595,24.13503677229434,15.871042813879576
44,1.72,0.98,0.116,0.176,0.159,-0.084,-0.118,0.33620292191633594,24.040174708183738,16.410362579784827
45,1.76,0.98,0.106,0.152,0.149,-0.079,-0.121,0.3564146839138572,24.304114877937863,17.228464818433494
47,1.84,0.98,0.1,0.117,0.132,-0.091,-0.122,0.3954204320043292,24.788101984621598,18.18680840609479
72,2.84,0.98,0.118,0.136,0.164,-0.134,-0.086,0.3631234562145088,25.028184113115348,19.43707796969502
73,2.88,0.93,0.192,0.423,0.151,-0.141,-0.084,0.208681852767086,24.01103912786779,21.181123671797916
74,2.92,0.93,0.206,0.505,0.149,-0.156,-0.08,0.17539275523656175,17.503428235634278,19.375241933973413
75,2.96,0.93,0.212,0.512,0.164,-0.16,-0.076,0.19774369226515667,18.122085972646744,15.768639763784224
76,3.0,0.98,0.171,0.518,0.155,-0.157,-0.075,0.21314342005616227,18.555861607589105,18.034688796871507
77,3.04,0.98,0.179,0.413,0.153,-0.149,-0.075,0.21478842294303263,17.625549636819837,18.98894415179521
78,3.08,0.98,0.191,0.352,0.157,-0.153,-0.073,0.22583221067016038,16.750522379914052,18.66815470259447
79,3.12,0.98,0.153,0.286,0.165,-0.147,-0.073,0.2550194281208441,17.650495743746117,19.956452590578294
80,3.16,0.98,0.158,0.266,0.174,-0.143,-0.069,0.27110681165760764,18.86637220029335,22.556817151362466
