frame,timestamp,confidence,gaze_angle_x,gaze_angle_y,pose_Rx,pose_Ry,pose_Rz,EAR,Pupil_Scale (Left),Pupil_Scale (Right)
1,0.0,0.98,0.359,0.542,0.172,-0.473,0.087,0.21810205460807175,17.51456536714523,27.600724628168642
2,0.04,0.93,0.339,0.577,0.175,-0.465,0.069,0.17738299685471837,19.93313823761823,28.937518898481986
3,0.08,0.93,0.358,0.586,0.197,-0.481,0.068,0.18200348232861702,19.74487275218556,24.382370680473247
4,0.12,0.93,0.342,0.556,0.191,-0.462,0.058,0.16934290880081918,22.968892006363653,26.617663308412286
5,0.16,0.93,0.321,0.595,0.193,-0.466,0.061,0.15075216462291502,20.25438224187547,26.969056342408365
6,0.2,0.93,0.318,0.597,0.187,-0.47,0.057,0.16444230303367385,21.602083232873802,27.012959852633745
7,0.24,0.98,0.326,0.578,0.191,-0.467,0.057,0.1624225351979257,20.796634343085422,26.862799556263674
8,0.28,0.93,0.334,0.606,0.188,-0.47,0.054,0.1645705641806281,21.425452153921793,24.70971468876167
9,0.32,0.98,0.319,0.555,0.193,-0.487,0.057,0.16736183580435127,16.430459518832787,25.416726775885227
10,0.36,0.98,0.301,0.548,0.193,-0.483,0.057,0.16041675755266382,14.956603892595496,25.401181074902816
11,0.4,0.98,0.31,0.57,0.199,-0.483,0.054,0.16200128726188304,16.02529250903084,26.03632078462707
12,0.44,0.98,0.322,0.566,0.2,-0.477,0.051,0.16322171278295083,16.037767924496226,22.64177554875056
13,0.48,0.98,0.309,0.562,0.205,-0.48,0.051,0.14975176289868208,15.195394038984222,22.14723459035007
14,0.52,0.98,0.343,0.57,0.201,-0.472,0.048,0.16819809320135493,15.538983235720414,21.94948746554226
15,0.56,0.98,0.352,0.567,0.195,-0.472,0.046,0.17438616477366642,15.62593997172664,23.43352299591328
16,0.6,0.98,0.353,0.573,0.198,-0.47,0.048,0.1716006744300261,16.514841809717705,22.798245546532765
17,0.64,0.98,0.35,0.588,0.2,-0.472,0.047,0.1617978263894676,16.507574019219177,23.194827009486403
18,0.68,0.98,0.307,0.573,0.194,-0.469,0.045,0.15489798215949746,15.572411502397436,23.406195760951764
19,0.72,0.98,0.307,0.568,0.188,-0.468,0.042,0.1517031295719458,14.340153416194727,21.27204738618266
20,0.76,0.98,0.326,0.573,0.182,-0.462,0.036,0.15023134893590748,15.84550409422176,21.001190442448795
21,0.8,0.98,0.324,0.567,0.17,-0.456,0.031,0.16161835519187298,15.871042813879804,22.40178564311341
22,0.84,0.98,0.331,0.558,0.148,-0.453,0.023,0.15493399326409998,16.451443705644664,21.821319850091587
23,0.88,0.98,0.332,0.576,0.127,-0.448,0.014,0.15539628177014742,21.966565503054817,21.821319850091474
24,0.92,0.98,0.316,0.54,0.105,-0.434,-0.001,0.12448639484377602,22.14158982548453,23.146490014686893
25,0.96,0.98,0.323,0.562,0.095,-0.43,-0.01,0.14809128276607794,22.252415599210703,20.739334608419725
