frame,timestamp,confidence,gaze_angle_x,gaze_angle_y,pose_Rx,pose_Ry,pose_Rz,EAR,Pupil_Scale (Left),Pupil_Scale (Right)
1,0.0,0.98,-0.057,0.411,0.223,0.213,0.025,0.2575253527265463,27.496363395911075,20.286941612771496
2,0.04,0.98,-0.082,0.459,0.256,0.207,0.018,0.256859339678041,27.62191159206765,21.90639176131026
3,0.08,0.98,-0.086,0.471,0.226,0.193,0.026,0.25876383052513574,27.097785887411547,21.80733821446352
4,0.12,0.98,-0.1,0.46,0.216,0.221,0.037,0.25449599885523727,26.360007587252365,19.83380951809314
5,0.16,0.98,-0.137,0.442,0.231,0.279,0.045,0.29035745440329797,25.401181074902702,19.87083289648428
6,0.2,0.98,-0.138,0.425,0.236,0.284,0.048,0.28365082446671225,24.13379373409832,18.741664813991314
7,0.24,0.98,-0.164,0.426,0.25,0.297,0.046,0.2868258191449453,23.810081898221156,18.479177470872393
8,0.28,0.98,-0.175,0.431,0.261,0.31,0.045,0.28888807535401884,23.595126615468768,18.544271352630666
9,0.32,0.98,-0.219,0.448,0.254,0.367,0.036,0.28174033452608416,23.04951192541832,18.964440408300923
10,0.36,0.82,-0.278,0.516,0.278,0.442,0.001,0.24451576321613128,22.09547464980101,13.51480669488105
26,1.0,0.82,-0.242,0.47,0.176,0.454,-0.02,0.3841074082782734,20.359273071502322,13.6297468795279
27,1.04,0.77,-0.171,0.424,0.096,0.345,0.017,0.1869536412304896,26.534694269955338,21.503720608304043
28,1.08,0.98,0.016,0.477,0.215,0.168,-0.063,0.18101952904547158,19.009471323527123,16.76722994415003
29,1.12,0.98,0.043,0.455,0.192,0.088,-0.033,0.1773888903460754,19.40927613281853,19.059118552545918
30,1.16,0.98,0.059,0.439,0.154,-0.015,-0.009,0.1776009889655522,19.800252523642172,19.83380951809314
31,1.2,0.93,0.079,0.45,0.174,-0.054,0.004,0.18375959922531587,21.30093894644079,17.37383089591937
32,1.24,0.93,0.064,0.467,0.197,-0.055,0.019,0.1759101884202419,21.80091741188884,18.79627622695521
33,1.28,0.93,0.033,0.451,0.204,-0.05,0.039,0.17595817856812912,22.105655384991554,19.757024067404416
34,1.32,0.93,0.006,0.456,0.232,-0.043,0.057,0.17427418814737505,21.040199618824918,18.30983342360051
35,1.36,0.93,0.044,0.504,0.267,-0.042,0.085,0.15919858990911367,18.569060288555352,19.102355875650545
36,1.4,0.93,-0.004,0.563,0.328,-0.041,0.111,0.15164109854294996,19.51665955024061,21.702073633641604
37,1.44,0.88,0.02,0.574,0.388,-0.043,0.13,0.1547965927732807,21.28121237147917,20.806008747474806
38,1.48,0.93,0.006,0.555,0.398,-0.059,0.152,0.1713226918903189,18.886238376129846,19.802272596851168
39,1.52,0.88,-0.036,0.589,0.528,-0.039,0.154,0.19959874902932143,19.572685048301352,18.504323819042945
40,1.56,0.88,-0.036,0.611,0.603,-0.017,0.149,0.20532501148270405,20.543125370789976,17.513994404475525
41,1.6,0.88,-0.06,0.612,0.654,-0.002,0.15,0.22740644401491233,18.70026737776777,21.328384842739563
42,1.64,0.88,-0.064,0.614,0.676,0.008,0.153,0.24260058949208832,19.11334612253974,21.375921032788344
43,1.68,0.88,-0.069,0.625,0.691,0.015,0.149,0.22607899893940003,20.27634089277455,22.343902971504395
