frame,timestamp,gaze_angle_x,gaze_angle_y,pose_Rx,pose_Ry,pose_Rz,EAR,Pupil_Scale (Left),Pupil_Scale (Right)
58,2.28,0.0,0.0,-0.456,0.494,-0.023,,0.0,0.0
59,2.32,0.0,0.0,-0.456,0.494,-0.023,,0.0,0.0
60,2.36,0.0,0.0,-0.456,0.494,-0.023,,0.0,0.0
61,2.4,0.0,0.0,-0.456,0.494,-0.023,,0.0,0.0
62,2.44,0.0,0.0,-0.456,0.494,-0.023,,0.0,0.0
63,2.48,0.0,0.0,-0.456,0.494,-0.023,,0.0,0.0
64,2.52,0.0,0.0,-0.456,0.494,-0.023,,0.0,0.0
65,2.56,0.0,0.0,-0.456,0.494,-0.023,,0.0,0.0
66,2.6,0.0,0.0,-0.456,0.494,-0.023,,0.0,0.0
67,2.64,0.0,0.0,-0.456,0.494,-0.023,,0.0,0.0
68,2.68,0.0,0.0,-0.456,0.494,-0.023,,0.0,0.0
69,2.72,0.0,0.0,-0.456,0.494,-0.023,,0.0,0.0
70,2.76,0.0,0.0,-0.456,0.494,-0.023,,0.0,0.0
71,2.8,0.0,0.0,-0.456,0.494,-0.023,,0.0,0.0
72,2.84,0.0,0.0,-0.456,0.494,-0.023,,0.0,0.0
73,2.88,0.0,0.0,-0.456,0.494,-0.023,,0.0,0.0
74,2.92,0.0,0.0,-0.456,0.494,-0.023,,0.0,0.0
75,2.96,0.0,0.0,-0.456,0.494,-0.023,,0.0,0.0
76,3.0,0.0,0.0,-0.456,0.494,-0.023,,0.0,0.0
77,3.04,0.0,0.0,-0.456,0.494,-0.023,,0.0,0.0
78,3.08,0.0,0.0,-0.456,0.494,-0.023,,0.0,0.0
79,3.12,0.0,0.0,-0.456,0.494,-0.023,,0.0,0.0
80,3.16,0.0,0.0,-0.456,0.494,-0.023,,0.0,0.0
81,3.2,0.0,0.0,-0.456,0.494,-0.023,,0.0,0.0
82,3.24,0.0,0.0,-0.456,0.494,-0.023,,0.0,0.0
83,3.28,0.0,0.0,-0.456,0.494,-0.023,,0.0,0.0
84,3.32,0.0,0.0,-0.456,0.494,-0.023,,0.0,0.0
85,3.36,0.0,0.0,-0.456,0.494,-0.023,,0.0,0.0
86,3.4,0.0,0.0,-0.456,0.494,-0.023,,0.0,0.0
87,3.44,0.0,0.0,-0.456,0.494,-0.023,,0.0,0.0
88,3.48,0.0,0.0,-0.456,0.494,-0.023,,0.0,0.0
89,3.52,0.0,0.0,-0.456,0.494,-0.023,,0.0,0.0
90,3.56,0.0,0.0,-0.456,0.494,-0.023,,0.0,0.0
91,3.6,0.0,0.0,-0.456,0.494,-0.023,,0.0,0.0
92,3.64,0.0,0.0,-0.456,0.494,-0.023,,0.0,0.0
93,3.68,0.0,0.0,-0.456,0.494,-0.023,,0.0,0.0
94,3.72,0.0,0.0,-0.456,0.494,-0.023,,0.0,0.0
95,3.76,0.0,0.0,-0.456,0.494,-0.023,,0.0,0.0
96,3.8,0.0,0.0,-0.456,0.494,-0.023,,0.0,0.0
97,3.84,0.0,0.0,-0.456,0.494,-0.023,,0.0,0.0
98,3.88,0.0,0.0,-0.456,0.494,-0.023,,0.0,0.0
99,3.92,0.0,0.0,-0.456,0.494,-0.023,,0.0,0.0
100,3.96,0.0,0.0,-0.456,0.494,-0.023,,0.0,0.0
101,4.0,0.0,0.0,-0.456,0.494,-0.023,,0.0,0.0
102,4.04,0.0,0.0,-0.456,0.494,-0.023,,0.0,0.0
103,4.08,0.0,0.0,-0.456,0.494,-0.023,,0.0,0.0
104,4.12,0.0,0.0,-0.456,0.494,-0.023,,0.0,0.0
105,4.16,0.0,0.0,-0.456,0.494,-0.023,,0.0,0.0
106,4.2,0.0,0.0,-0.456,0.494,-0.023,,0.0,0.0
107,4.24,0.0,0.0,-0.456,0.494,-0.023,,0.0,0.0
108,4.28,0.0,0.0,-0.456,0.494,-0.023,,0.0,0.0
109,4.32,0.0,0.0,-0.456,0.494,-0.023,,0.0,0.0
110,4.36,0.0,0.0,-0.456,0.494,-0.023,,0.0,0.0
111,4.4,0.0,0.0,-0.456,0.494,-0.023,,0.0,0.0
112,4.44,0.0,0.0,-0.456,0.494,-0.023,,0.0,0.0
113,4.48,0.0,0.0,-0.456,0.494,-0.023,,0.0,0.0
114,4.52,0.0,0.0,-0.456,0.494,-0.023,,0.0,0.0
115,4.56,0.0,0.0,-0.456,0.494,-0.023,,0.0,0.0
116,4.6,0.0,0.0,-0.456,0.494,-0.023,,0.0,0.0
117,4.64,0.0,0.0,-0.456,0.494,-0.023,,0.0,0.0
118,4.68,0.0,0.0,-0.456,0.494,-0.023,,0.0,0.0
119,4.72,0.0,0.0,-0.456,0.494,-0.023,,0.0,0.0
120,4.76,0.0,0.0,-0.456,0.494,-0.023,,0.0,0.0
121,4.8,0.0,0.0,-0.456,0.494,-0.023,,0.0,0.0
122,4.84,0.0,0.0,-0.456,0.494,-0.023,,0.0,0.0
123,4.88,0.0,0.0,-0.456,0.494,-0.023,,0.0,0.0
124,4.92,0.0,0.0,-0.456,0.494,-0.023,,0.0,0.0
125,4.96,0.0,0.0,-0.456,0.494,-0.023,,0.0,0.0
126,5.0,0.0,0.0,-0.456,0.494,-0.023,,0.0,0.0
127,5.04,0.0,0.0,-0.456,0.494,-0.023,,0.0,0.0
128,5.08,0.0,0.0,-0.456,0.494,-0.023,,0.0,0.0
129,5.12,0.0,0.0,-0.456,0.494,-0.023,,0.0,0.0
130,5.16,0.0,0.0,-0.456,0.494,-0.023,,0.0,0.0
131,5.2,0.0,0.0,-0.456,0.494,-0.023,,0.0,0.0
132,5.24,0.0,0.0,-0.456,0.494,-0.023,,0.0,0.0
133,5.28,0.0,0.0,-0.456,0.494,-0.023,,0.0,0.0
134,5.32,0.0,0.0,-0.456,0.494,-0.023,,0.0,0.0
135,5.36,0.0,0.0,-0.456,0.494,-0.023,,0.0,0.0
136,5.4,0.0,0.0,-0.456,0.494,-0.023,,0.0,0.0
137,5.44,0.0,0.0,-0.456,0.494,-0.023,,0.0,0.0
138,5.48,0.0,0.0,-0.456,0.494,-0.023,,0.0,0.0
139,5.52,0.0,0.0,-0.456,0.494,-0.023,,0.0,0.0
140,5.56,0.0,0.0,-0.456,0.494,-0.023,,0.0,0.0
141,5.6,0.0,0.0,-0.456,0.494,-0.023,,0.0,0.0
142,5.64,0.0,0.0,-0.456,0.494,-0.023,,0.0,0.0
143,5.68,0.0,0.0,-0.456,0.494,-0.023,,0.0,0.0
144,5.72,0.0,0.0,-0.456,0.494,-0.023,,0.0,0.0
145,5.76,0.0,0.0,-0.456,0.494,-0.023,,0.0,0.0
146,5.8,0.0,0.0,-0.456,0.494,-0.023,,0.0,0.0
147,5.84,0.0,0.0,-0.456,0.494,-0.023,,0.0,0.0
148,5.88,0.0,0.0,-0.456,0.494,-0.023,,0.0,0.0
149,5.92,0.0,0.0,-0.456,0.494,-0.023,,0.0,0.0
150,5.96,0.0,0.0,-0.456,0.494,-0.023,,0.0,0.0
151,6.0,0.0,0.0,-0.456,0.494,-0.023,,0.0,0.0
152,6.04,0.0,0.0,-0.456,0.494,-0.023,,0.0,0.0
153,6.08,0.0,0.0,-0.456,0.494,-0.023,,0.0,0.0
154,6.12,0.0,0.0,-0.456,0.494,-0.023,,0.0,0.0
155,6.16,0.0,0.0,-0.456,0.494,-0.023,,0.0,0.0
156,6.2,0.0,0.0,-0.456,0.494,-0.023,,0.0,0.0
157,6.24,0.0,0.0,-0.456,0.494,-0.023,,0.0,0.0
158,6.28,0.0,0.0,-0.456,0.494,-0.023,,0.0,0.0
159,6.32,0.0,0.0,-0.456,0.494,-0.023,,0.0,0.0
160,6.36,0.0,0.0,-0.456,0.494,-0.023,,0.0,0.0
161,6.4,0.0,0.0,-0.456,0.494,-0.023,,0.0,0.0
162,6.44,0.0,0.0,-0.456,0.494,-0.023,,0.0,0.0
163,6.48,0.0,0.0,-0.456,0.494,-0.023,,0.0,0.0
164,6.52,0.0,0.0,-0.456,0.494,-0.023,,0.0,0.0
165,6.56,0.0,0.0,-0.456,0.494,-0.023,,0.0,0.0
166,6.6,0.0,0.0,-0.456,0.494,-0.023,,0.0,0.0
167,6.64,0.0,0.0,-0.456,0.494,-0.023,,0.0,0.0
168,6.68,0.0,0.0,-0.456,0.494,-0.023,,0.0,0.0
169,6.72,0.0,0.0,-0.456,0.494,-0.023,,0.0,0.0
170,6.76,0.0,0.0,-0.456,0.494,-0.023,,0.0,0.0
171,6.8,0.0,0.0,-0.456,0.494,-0.023,,0.0,0.0
172,6.84,0.0,0.0,-0.456,0.494,-0.023,,0.0,0.0
173,6.88,0.0,0.0,-0.456,0.494,-0.023,,0.0,0.0
174,6.92,0.0,0.0,-0.456,0.494,-0.023,,0.0,0.0
175,6.96,0.0,0.0,-0.456,0.494,-0.023,,0.0,0.0
176,7.0,0.0,0.0,-0.456,0.494,-0.023,,0.0,0.0
177,7.04,0.0,0.0,-0.456,0.494,-0.023,,0.0,0.0
178,7.08,0.0,0.0,-0.456,0.494,-0.023,,0.0,0.0
179,7.12,0.0,0.0,-0.456,0.494,-0.023,,0.0,0.0
180,7.16,0.0,0.0,-0.456,0.494,-0.023,,0.0,0.0
181,7.2,0.0,0.0,-0.456,0.494,-0.023,,0.0,0.0
182,7.24,0.0,0.0,-0.456,0.494,-0.023,,0.0,0.0
183,7.28,0.0,0.0,-0.456,0.494,-0.023,,0.0,0.0
184,7.32,0.0,0.0,-0.456,0.494,-0.023,,0.0,0.0
185,7.36,0.0,0.0,-0.456,0.494,-0.023,,0.0,0.0
186,7.4,0.0,0.0,-0.456,0.494,-0.023,,0.0,0.0
187,7.44,0.0,0.0,-0.456,0.494,-0.023,,0.0,0.0
188,7.48,0.0,0.0,-0.456,0.494,-0.023,,0.0,0.0
189,7.52,0.0,0.0,-0.456,0.494,-0.023,,0.0,0.0
190,7.56,0.0,0.0,-0.456,0.494,-0.023,,0.0,0.0
191,7.6,0.0,0.0,-0.456,0.494,-0.023,,0.0,0.0
192,7.64,0.0,0.0,-0.456,0.494,-0.023,,0.0,0.0
193,7.68,0.0,0.0,-0.456,0.494,-0.023,,0.0,0.0
194,7.72,0.0,0.0,-0.456,0.494,-0.023,,0.0,0.0
195,7.76,0.0,0.0,-0.456,0.494,-0.023,,0.0,0.0
196,7.8,0.0,0.0,-0.456,0.494,-0.023,,0.0,0.0
197,7.84,0.0,0.0,-0.456,0.494,-0.023,,0.0,0.0
198,7.88,0.0,0.0,-0.456,0.494,-0.023,,0.0,0.0
199,7.92,0.0,0.0,-0.456,0.494,-0.023,,0.0,0.0
200,7.96,0.0,0.0,-0.456,0.494,-0.023,,0.0,0.0
201,8.0,0.0,0.0,-0.456,0.494,-0.023,,0.0,0.0
202,8.04,0.0,0.0,-0.456,0.494,-0.023,,0.0,0.0
203,8.08,0.0,0.0,-0.456,0.494,-0.023,,0.0,0.0
204,8.12,0.0,0.0,-0.456,0.494,-0.023,,0.0,0.0
205,8.16,0.0,0.0,-0.456,0.494,-0.023,,0.0,0.0
206,8.2,0.0,0.0,-0.456,0.494,-0.023,,0.0,0.0
207,8.24,0.0,0.0,-0.456,0.494,-0.023,,0.0,0.0
208,8.28,0.0,0.0,-0.456,0.494,-0.023,,0.0,0.0
209,8.32,0.0,0.0,-0.456,0.494,-0.023,,0.0,0.0
210,8.36,0.0,0.0,-0.456,0.494,-0.023,,0.0,0.0
211,8.4,0.0,0.0,-0.456,0.494,-0.023,,0.0,0.0
212,8.44,0.0,0.0,-0.456,0.494,-0.023,,0.0,0.0
213,8.48,0.0,0.0,-0.456,0.494,-0.023,,0.0,0.0
214,8.52,0.0,0.0,-0.456,0.494,-0.023,,0.0,0.0
215,8.56,0.0,0.0,-0.456,0.494,-0.023,,0.0,0.0
216,8.6,0.0,0.0,-0.456,0.494,-0.023,,0.0,0.0
217,8.64,0.0,0.0,-0.456,0.494,-0.023,,0.0,0.0
218,8.68,0.0,0.0,-0.456,0.494,-0.023,,0.0,0.0
219,8.72,0.0,0.0,-0.456,0.494,-0.023,,0.0,0.0
220,8.76,0.0,0.0,-0.456,0.494,-0.023,,0.0,0.0
221,8.8,0.0,0.0,-0.456,0.494,-0.023,,0.0,0.0
222,8.84,0.0,0.0,-0.456,0.494,-0.023,,0.0,0.0
223,8.88,0.0,0.0,-0.456,0.494,-0.023,,0.0,0.0
224,8.92,0.0,0.0,-0.456,0.494,-0.023,,0.0,0.0
225,8.96,0.0,0.0,-0.456,0.494,-0.023,,0.0,0.0
226,9.0,0.0,0.0,-0.456,0.494,-0.023,,0.0,0.0
227,9.04,0.0,0.0,-0.456,0.494,-0.023,,0.0,0.0
228,9.08,0.0,0.0,-0.456,0.494,-0.023,,0.0,0.0
229,9.12,0.0,0.0,-0.456,0.494,-0.023,,0.0,0.0
230,9.16,0.0,0.0,-0.456,0.494,-0.023,,0.0,0.0
231,9.2,0.0,0.0,-0.456,0.494,-0.023,,0.0,0.0
232,9.24,0.0,0.0,-0.456,0.494,-0.023,,0.0,0.0
233,9.28,0.0,0.0,-0.456,0.494,-0.023,,0.0,0.0
234,9.32,0.0,0.0,-0.456,0.494,-0.023,,0.0,0.0
235,9.36,0.0,0.0,-0.456,0.494,-0.023,,0.0,0.0
236,9.4,0.0,0.0,-0.456,0.494,-0.023,,0.0,0.0
237,9.44,0.0,0.0,-0.456,0.494,-0.023,,0.0,0.0
238,9.48,0.0,0.0,-0.456,0.494,-0.023,,0.0,0.0
239,9.52,0.0,0.0,-0.456,0.494,-0.023,,0.0,0.0
240,9.56,0.0,0.0,-0.456,0.494,-0.023,,0.0,0.0
241,9.6,0.0,0.0,-0.456,0.494,-0.023,,0.0,0.0
242,9.64,0.0,0.0,-0.456,0.494,-0.023,,0.0,0.0
243,9.68,0.0,0.0,-0.456,0.494,-0.023,,0.0,0.0
244,9.72,0.0,0.0,-0.456,0.494,-0.023,,0.0,0.0
245,9.76,0.0,0.0,-0.456,0.494,-0.023,,0.0,0.0
246,9.8,0.0,0.0,-0.456,0.494,-0.023,,0.0,0.0
247,9.84,0.0,0.0,-0.456,0.494,-0.023,,0.0,0.0
248,9.88,0.0,0.0,-0.456,0.494,-0.023,,0.0,0.0
249,9.92,0.0,0.0,-0.456,0.494,-0.023,,0.0,0.0
250,9.96,0.0,0.0,-0.456,0.494,-0.023,,0.0,0.0
251,10.0,0.0,0.0,-0.456,0.494,-0.023,,0.0,0.0
252,10.04,0.0,0.0,-0.456,0.494,-0.023,,0.0,0.0
253,10.08,0.0,0.0,-0.456,0.494,-0.023,,0.0,0.0
254,10.12,0.0,0.0,-0.456,0.494,-0.023,,0.0,0.0
255,10.16,0.0,0.0,-0.456,0.494,-0.023,,0.0,0.0
256,10.2,0.0,0.0,-0.456,0.494,-0.023,,0.0,0.0
257,10.24,0.0,0.0,-0.456,0.494,-0.023,,0.0,0.0
258,10.28,0.0,0.0,-0.456,0.494,-0.023,,0.0,0.0
259,10.32,0.0,0.0,-0.456,0.494,-0.023,,0.0,0.0
260,10.36,0.0,0.0,-0.456,0.494,-0.023,,0.0,0.0
261,10.4,0.0,0.0,-0.456,0.494,-0.023,,0.0,0.0
262,10.44,0.0,0.0,-0.456,0.494,-0.023,,0.0,0.0
263,10.48,0.0,0.0,-0.456,0.494,-0.023,,0.0,0.0
264,10.52,0.0,0.0,-0.456,0.494,-0.023,,0.0,0.0
265,10.56,0.0,0.0,-0.456,0.494,-0.023,,0.0,0.0
266,10.6,0.0,0.0,-0.456,0.494,-0.023,,0.0,0.0
267,10.64,0.0,0.0,-0.456,0.494,-0.023,,0.0,0.0
268,10.68,0.0,0.0,-0.456,0.494,-0.023,,0.0,0.0
269,10.72,0.0,0.0,-0.456,0.494,-0.023,,0.0,0.0
270,10.76,0.0,0.0,-0.456,0.494,-0.023,,0.0,0.0
271,10.8,0.0,0.0,-0.456,0.494,-0.023,,0.0,0.0
272,10.84,0.0,0.0,-0.456,0.494,-0.023,,0.0,0.0
273,10.88,0.0,0.0,-0.456,0.494,-0.023,,0.0,0.0
274,10.92,0.0,0.0,-0.456,0.494,-0.023,,0.0,0.0
275,10.96,0.0,0.0,-0.456,0.494,-0.023,,0.0,0.0
276,11.0,0.0,0.0,-0.456,0.494,-0.023,,0.0,0.0
277,11.04,0.156,0.328,0.126,-0.265,0.031,0.25271145783017124,24.9098374141623,28.684490582891673
278,11.08,-0.044,0.345,0.051,-0.186,0.02,0.20919382636540024,42.10475032582437,37.419246384715
279,11.12,-0.011,0.335,0.06,-0.125,0.025,0.17987555992949422,41.91527167990205,32.95481755373557
280,11.16,0.001,0.322,0.066,-0.13,0.043,0.20445371577217075,42.15613834306934,30.490162347878766
281,11.2,0.067,0.24,0.045,-0.119,0.061,0.18641668467359335,49.01683384307899,30.040306256761074
282,11.24,0.086,0.248,0.075,-0.115,0.066,0.1923962429979466,41.47915138958352,31.906112267087703
283,11.28,0.042,0.266,0.064,-0.126,0.082,0.2245109440006377,45.69835883267586,31.740352865083207
284,11.32,0.134,0.299,0.173,-0.142,0.094,0.20807159155162816,34.56761490181245,31.146428366668324
285,11.36,0.055,0.317,0.255,-0.139,0.111,0.19189859954546698,32.2076077969166,27.330934854117302
286,11.4,-0.0,0.358,0.287,-0.14,0.123,0.2185231749703579,26.375936002348762,27.940293484500213
287,11.44,0.054,0.37,0.318,-0.092,0.108,0.25294188935832596,24.331050121192877,27.9402934845001
288,11.48,0.0,0.0,0.414,-0.057,0.11,0.24040083511148658,23.657979626333205,28.729427422070263
289,11.52,-0.24,0.499,0.522,0.037,0.116,0.10464593606775818,24.684002916869122,19.112822920751423
290,11.56,-0.254,0.567,0.607,0.05,0.112,0.12947536913688992,21.593517545782056,25.323901753086897
291,11.6,-0.293,0.578,0.631,0.035,0.124,0.11465773225405952,26.5377090194311,25.064716236175503
292,11.64,0.0,0.0,0.622,0.017,0.139,0.09266000186910073,22.59380446051533,26.00192300580861
293,11.68,0.0,0.0,0.639,0.058,0.123,0.11127607665890638,19.988246546408185,27.10903908293323
294,11.72,0.0,0.0,0.71,0.054,0.088,0.07900192119660793,26.68332812825267,27.5
295,11.76,0.0,0.0,0.749,0.051,0.062,0.16624710755308628,29.88795744108318,34.2895027668819
296,11.8,0.018,0.601,0.737,0.035,0.039,0.10082004762520377,21.24264578624799,33.630046089769266
297,11.84,0.041,0.597,0.775,0.028,0.036,0.10757240002317395,33.871079108879826,33.4522047106016
298,11.88,0.056,0.641,0.767,0.036,0.028,0.11585649915248529,27.701624501100955,32.776821078316935
299,11.92,0.0,0.0,0.793,0.038,0.022,0.11066616485096006,26.76415513331216,31.526813984289628
300,11.96,0.09,0.657,0.778,0.044,-0.002,0.17642792572687754,32.15042767989256,32.2448445491679
301,12.0,0.152,0.625,0.799,0.041,-0.006,0.15695206965805575,32.399999999999864,33.60014880919431
302,12.04,0.158,0.607,0.813,0.028,-0.004,0.22499028576132388,32.799999999999955,31.100643080167973
303,12.08,0.188,0.612,0.834,0.026,-0.014,0.23324030760126177,25.900772189260937,30.179794565238478
304,12.12,0.0,0.0,0.837,0.016,-0.018,0.2214112878279605,26.618790355686848,30.20347662107791
305,12.16,0.0,0.0,0.821,0.018,-0.039,0.18413813277612623,21.575217264259468,29.375159574034726
306,12.2,0.0,0.0,0.8,0.019,-0.053,0.17499441340463562,23.760892239139544,29.083328557783755
307,12.24,0.0,0.0,0.812,0.015,-0.051,0.24668363403615567,23.062740513650898,20.215835377248247
308,12.28,0.122,0.57,0.83,0.018,-0.056,0.2010210744819667,30.808440401941894,21.61480973776998
309,12.32,0.0,0.0,0.823,0.005,-0.056,0.23883880367685095,31.982807881735436,20.740781084616895
310,12.36,0.118,0.533,0.798,-0.008,-0.061,0.219411216660224,36.07020931461305,21.70092163941435
311,12.4,0.159,0.45,0.8,-0.018,-0.054,0.23131795425087529,31.37722103692418,22.73169593321189
312,12.44,0.191,0.411,0.792,-0.025,-0.06,0.2688109082547779,32.31253626690417,23.142385356743176
313,12.48,0.147,0.407,0.766,-0.028,-0.061,0.26026020413226353,29.642030969554074,26.41893260523594
314,12.52,0.138,0.422,0.77,-0.029,-0.057,0.2661999868960801,29.88795744108318,25.019992006393608
315,12.56,0.169,0.422,0.75,-0.041,-0.05,0.22907874175139348,29.95479928158425,25.004999500099974
316,12.6,0.147,0.415,0.74,-0.038,-0.048,0.22652046342708926,29.34706118165838,25.400196849630888
317,12.64,0.124,0.424,0.748,-0.041,-0.044,0.20652304846915762,29.203595669026825,23.900209204105284
318,12.68,0.123,0.435,0.741,-0.04,-0.046,0.20674789560180307,30.87588055424501,22.94907405539489
319,12.72,0.118,0.439,0.745,-0.037,-0.047,0.20068797591341442,30.92911249939116,26.717222909576535
320,12.76,0.126,0.418,0.768,-0.041,-0.039,0.1934132007952024,36.93995127230151,23.56692597688557
321,12.8,0.116,0.466,0.777,-0.035,-0.033,0.20596587956859402,30.844934754348245,22.879029699705427
322,12.84,0.0,0.0,0.768,-0.041,-0.028,0.19351609776064244,32.4858430704823,23.213789005674982
323,12.88,0.0,0.0,0.762,-0.018,-0.004,0.24546694419514747,31.82263345482264,27.50018181758077
324,12.92,0.0,0.0,0.768,-0.008,0.046,0.2393759307537851,35.0035712463741,28.33231370714367
325,12.96,0.0,0.0,0.784,0.009,0.066,0.20087206860031176,28.130588333698213,35.93466293149281
326,13.0,0.0,0.0,0.769,0.028,0.096,0.2640484523989697,28.700696855651476,31.164723647098175
327,13.04,0.0,0.0,0.785,0.024,0.11,0.26289723390753117,29.700000000000045,27.69295939404094
328,13.08,0.0,0.0,0.853,0.036,0.132,0.26563171268396746,27.586228448267537,23.017601960239038
329,13.12,0.0,0.0,0.849,0.045,0.13,0.29214113139253817,27.5,20.494389476146992
330,13.16,0.0,0.0,0.856,0.048,0.151,0.2888503765043597,28.448198536989953,23.70358622656074
331,13.2,0.0,0.0,0.868,0.087,0.141,0.27014286921912517,25.743737102448865,24.829418035870233
332,13.24,0.0,0.0,0.884,0.089,0.151,0.21858094902695588,29.78355250805384,21.40327077808432
333,13.28,0.0,0.0,0.896,0.103,0.158,0.21984618268668493,20.554804791094465,19.138704240360678
334,13.32,0.0,0.0,0.94,0.129,0.169,0.1900782711142922,21.524404753674332,23.1002164492024
335,13.36,0.0,0.0,0.955,0.147,0.193,0.18665203098242267,27.164682954159513,19.782062582046322
336,13.4,0.0,0.0,0.985,0.137,0.241,0.19815450991288797,27.43574311003791,27.291940202191547
337,13.44,0.0,0.0,0.983,0.14,0.265,0.2516795345898989,27.45268657162728,23.378836583542732
338,13.48,0.0,0.0,0.986,0.143,0.286,0.27041146119826387,23.000217390276987,22.443930137121633
339,13.52,0.0,0.0,0.998,0.159,0.278,0.2400190434766427,22.398660674245637,20.436242316042392
340,13.56,0.0,0.0,1.016,0.189,0.31,0.17755582057917763,28.28002828852908,27.55249534978638
341,13.6,0.0,0.0,1.023,0.211,0.328,0.16052657788563496,24.908833774386,26.915051551130247
342,13.64,0.0,0.0,1.02,0.225,0.352,0.15768534452129762,21.117765033260625,21.01523257068548
343,13.68,0.0,0.0,1.023,0.236,0.365,0.20952400728059378,19.535864454894135,20.965924735150622
344,13.72,0.0,0.0,1.025,0.249,0.369,0.20204839094168855,23.505318547086205,22.638462845343536
345,13.76,-0.235,0.358,1.039,0.257,0.363,0.17306684447713322,30.95109044928801,15.076471735787491
346,13.8,0.0,0.0,1.054,0.272,0.339,0.257021325162344,18.439088914585742,14.912075643584943
