frame,timestamp,gaze_angle_x,gaze_angle_y,pose_Rx,pose_Ry,pose_Rz,EAR,Pupil_Scale (Left),Pupil_Scale (Right)
18,0.68,-0.196,-0.08,-0.323,0.252,0.094,0.21070250963297527,12.876334882255856,9.208691546577116
19,0.72,-0.137,-0.126,-0.319,0.266,0.092,0.2367399818927767,14.08900280360535,9.32630687893119
20,0.76,-0.139,-0.134,-0.326,0.264,0.09,0.23924717258163647,15.426276284314346,8.683317338436993
21,0.8,-0.128,-0.162,-0.337,0.257,0.09,0.23688435639287003,14.964290828502412,8.980534505250763
22,0.84,-0.171,-0.14,-0.333,0.253,0.094,0.20825845580779068,12.647924730958849,9.126883367283735
23,0.88,-0.151,-0.141,-0.34,0.268,0.098,0.2352423279909509,14.102836594104037,8.728115489611762
24,0.92,-0.246,-0.177,-0.334,0.257,0.091,0.2239173950731087,14.016062214473772,12.790621564255614
25,0.96,-0.165,-0.13,-0.338,0.268,0.096,0.2467430112604936,13.254433220624756,9.104943712072053
26,1.0,-0.146,-0.128,-0.332,0.266,0.096,0.23260337115533244,13.19734821848695,8.547514258543238
27,1.04,-0.121,-0.159,-0.331,0.256,0.088,0.23569414346213577,15.05622794726488,8.757282683572504
28,1.08,-0.186,-0.115,-0.323,0.257,0.09,0.2424604843614796,15.783535725559105,8.614522621712732
29,1.12,-0.17,-0.114,-0.32,0.249,0.088,0.22757198337240037,14.270599146496988,8.605230967266387
30,1.16,-0.127,-0.135,-0.334,0.254,0.091,0.25387292869581984,10.592922165295086,9.343446901438416
31,1.2,-0.151,-0.099,-0.332,0.248,0.088,0.2313410875397784,10.493807697876019,8.221921916437829
32,1.24,-0.139,-0.162,-0.343,0.249,0.087,0.2546009024041582,13.776792079435648,9.50841732361385
33,1.28,-0.159,-0.173,-0.345,0.249,0.091,0.2633499826961837,13.817742217887881,10.623088063270513
34,1.32,-0.143,-0.126,-0.339,0.247,0.093,0.2599733586288829,12.998846102635397,8.609297300012377
35,1.36,-0.166,-0.143,-0.338,0.242,0.09,0.23591981563532827,14.524806367039776,9.413288479591056
36,1.4,-0.165,-0.164,-0.34,0.241,0.097,0.22223059860238614,15.033628969746436,8.90898422941693
37,1.44,-0.162,-0.158,-0.345,0.251,0.102,0.23632975698846195,14.089002803605341,9.464142856064655
38,1.48,-0.148,-0.152,-0.341,0.254,0.099,0.2597427292828405,14.99666629621395,9.687620966986707
39,1.52,-0.185,-0.166,-0.35,0.26,0.106,0.2544182156505227,13.60661603779573,10.131633629380826
40,1.56,-0.177,-0.138,-0.341,0.251,0.105,0.2590671793928685,13.098091464026348,8.746427842267995
41,1.6,-0.148,-0.14,-0.333,0.244,0.098,0.24856115586380914,16.650825805346624,10.31212878119748
42,1.64,-0.16,-0.131,-0.343,0.255,0.103,0.2387389121207489,14.522052196573322,8.746427842268
43,1.68,-0.17,-0.134,-0.344,0.251,0.102,0.2391567855229757,13.529966740535615,8.620904824900942
44,1.72,-0.177,-0.133,-0.33,0.247,0.098,0.2407883426237904,12.033702672078945,8.7823687009826
45,1.76,-0.116,-0.142,-0.329,0.248,0.092,0.22418283754160823,14.82733961302562,9.108786966440723
46,1.8,-0.132,-0.166,-0.336,0.254,0.098,0.2177682976683375,14.250614021858892,9.56347217280418
47,1.84,-0.148,-0.183,-0.325,0.248,0.094,0.2257467764616289,16.60271062206412,10.523307464861034
48,1.88,-0.114,-0.13,-0.315,0.253,0.098,0.21960531778329145,11.65203844827164,9.998499887483096
49,1.92,-0.131,-0.143,-0.299,0.246,0.089,0.22242042820494717,15.707959765672989,9.15478017212868
50,1.96,-0.145,-0.147,-0.327,0.259,0.101,0.23092961173593513,12.490396310766101,10.43886967061087
51,2.0,-0.174,-0.153,-0.334,0.256,0.11,0.23819997734799545,14.458561477546768,10.31212878119748
52,2.04,-0.233,-0.153,-0.342,0.275,0.118,0.26512803811307284,12.727922061357878,8.836288813749764
53,2.08,-0.167,-0.12,-0.309,0.257,0.106,0.23993974964515968,11.882760622010423,9.708243919473844
54,2.12,-0.18,-0.075,-0.305,0.276,0.114,0.22890119051801772,10.877959367454977,8.820430828479935
55,2.16,-0.186,-0.117,-0.303,0.274,0.111,0.25217283941679747,12.675172582651491,9.436630754670823
56,2.2,-0.203,-0.112,-0.335,0.278,0.114,0.24568285820339006,12.448694710691537,8.85663593019388
57,2.24,-0.224,-0.139,-0.33,0.284,0.123,0.2520289171531166,13.245754036671453,9.73293378175351
58,2.28,-0.163,-0.119,-0.326,0.283,0.121,0.21529947599448848,12.3794184031399,8.70517087712819
59,2.32,-0.199,-0.168,-0.335,0.28,0.128,0.23779131717065422,12.57815566766448,9.518928511129813
60,2.36,-0.204,-0.179,-0.343,0.274,0.127,0.25323346014134207,11.21115515903696,9.904544411531482
61,2.4,-0.187,-0.182,-0.365,0.282,0.129,0.25314449289962754,13.793114224133657,9.600520819205615
62,2.44,-0.243,-0.177,-0.36,0.297,0.133,0.27521105404998436,13.064838307457153,9.019977827023746
63,2.48,-0.26,-0.173,-0.367,0.297,0.142,0.27883048361779394,13.350655414622954,8.60232526704265
64,2.52,-0.18,-0.143,-0.364,0.292,0.146,0.2729634205652366,8.528774824088158,8.72066511224911
65,2.56,-0.184,-0.153,-0.372,0.289,0.15,0.2860720148551241,11.104053313993072,8.300602387778808
66,2.6,-0.168,-0.18,-0.372,0.295,0.155,0.2711358382432694,10.899999999999977,8.000624975587845
67,2.64,-0.137,-0.169,-0.374,0.283,0.155,0.2799136900915708,9.102197536858796,7.399999999999977
68,2.68,-0.153,-0.159,-0.376,0.283,0.158,0.2862888894269778,9.80815986819145,6.800735254367677
69,2.72,-0.17,-0.196,-0.378,0.256,0.151,0.251518146524929,11.403946685248904,9.079647570252932
70,2.76,-0.136,-0.187,-0.372,0.249,0.144,0.24640165819680573,10.007996802557445,6.80073525436779
71,2.8,-0.128,-0.187,-0.362,0.25,0.134,0.25223116376188337,9.304837451562449,7.505997601918082
72,2.84,-0.186,-0.132,-0.345,0.258,0.124,0.2663638823585814,11.428035701729296,7.910120100226018
73,2.88,-0.164,-0.114,-0.346,0.266,0.099,0.26246763809740203,11.363538181393986,8.799999999999955
74,2.92,-0.183,-0.219,-0.349,0.264,0.087,0.29132261861085473,13.2196822957286,6.412487816752648
75,2.96,-0.14,-0.105,-0.324,0.24,0.069,0.25320885517413966,10.977249200050053,9.234717104492203
76,3.0,-0.161,-0.102,-0.287,0.254,0.067,0.2453948557268158,16.160754932861295,9.625487000666533
77,3.04,-0.13,-0.114,-0.259,0.275,0.07,0.2659571629734882,16.30766690854331,8.598837130682258
78,3.08,-0.134,-0.128,-0.276,0.269,0.065,0.2356264526212461,16.802678357928492,8.287339742040317
79,3.12,-0.159,-0.143,-0.303,0.275,0.074,0.2548909142209217,16.107762104029135,9.80204060387423
80,3.16,-0.183,-0.101,-0.326,0.255,0.081,0.22937118407840612,13.652838532700724,9.254188241007352
81,3.2,-0.161,-0.137,-0.337,0.264,0.099,0.26233397843868894,15.60801076370723,9.108786966440725
82,3.24,-0.149,-0.105,-0.337,0.268,0.106,0.213899880483004,11.90168055360248,8.709190547921246
83,3.28,-0.245,-0.105,-0.346,0.267,0.111,0.03939161662771833,10.501904589168575,8.697700845625839
84,3.32,-0.198,-0.196,-0.358,0.27,0.12,0.13395957437857053,10.816653826391924,8.620904824900947
85,3.36,-0.191,-0.157,-0.342,0.259,0.121,0.12233342343761666,10.407689465006126,9.20054346220922
86,3.4,-0.155,-0.122,-0.351,0.243,0.126,0.18272291081323105,12.519584657647393,7.910120100226131
87,3.44,-0.225,-0.088,-0.344,0.249,0.128,0.21039380103502198,10.10198000393973,8.814193099768191
88,3.48,-0.251,-0.096,-0.346,0.263,0.137,0.23553521280463896,10.901834707974594,8.315046602394917
89,3.52,-0.209,-0.11,-0.341,0.268,0.139,0.23415558168804787,10.729864864013832,9.40850678907124
90,3.56,-0.197,-0.125,-0.346,0.267,0.146,0.232384885464557,12.903487900563917,9.618731725128862
91,3.6,-0.255,-0.139,-0.348,0.265,0.146,0.26774945460324984,10.199999999999932,10.701868995647489
92,3.64,-0.209,-0.155,-0.34,0.251,0.146,0.2597678097087101,13.100381673829224,10.31212878119748
93,3.68,-0.222,-0.137,-0.337,0.263,0.149,0.2570659346982655,12.20368796716789,10.700467279516394
94,3.72,-0.201,-0.12,-0.331,0.251,0.146,0.2522936181416847,12.756566936288193,10.90045870594442
95,3.76,-0.218,-0.12,-0.329,0.251,0.145,0.2571533532050464,9.402127418834503,11.111255554616701
96,3.8,-0.245,-0.111,-0.339,0.255,0.147,0.27798077742218297,9.30859817588026,10.307764064044221
97,3.84,-0.231,-0.096,-0.337,0.248,0.142,0.2712687483139288,9.404786015641163,10.607544484940917
98,3.88,-0.2,-0.091,-0.341,0.244,0.144,0.2566022011367779,13.27403480483603,8.602325267042534
99,3.92,-0.178,-0.142,-0.35,0.26,0.15,0.2535331729835814,12.938701635017301,8.72811548961165
100,3.96,-0.165,-0.147,-0.35,0.265,0.146,0.257129739256466,13.01883251294063,9.419129471453273
101,4.0,-0.193,-0.145,-0.36,0.277,0.146,0.2775104034523961,14.66696969383931,9.426027795418362
102,4.04,-0.213,-0.115,-0.37,0.28,0.145,0.2343381542203493,11.00409014866745,11.401754250991356
103,4.08,-0.222,-0.143,-0.357,0.316,0.155,0.2569685310395462,13.736447866897805,11.335784048754586
104,4.12,-0.185,-0.14,-0.36,0.307,0.156,0.24188035815139677,13.563554106501712,8.956003573022937
105,4.16,-0.203,-0.152,-0.364,0.309,0.16,0.24889599956626862,13.409325113517061,9.12688336728373
106,4.2,-0.178,-0.157,-0.359,0.293,0.154,0.2464265132920614,12.401612798341972,9.204890004774683
107,4.24,-0.181,-0.16,-0.366,0.315,0.162,0.2659220050321015,11.498260738042172,10.04987562112089
108,4.28,-0.178,-0.157,-0.386,0.311,0.161,0.2626092363141287,12.925942905645178,9.502105029939418
109,4.32,-0.224,-0.131,-0.361,0.306,0.157,0.23552851287621906,14.812157169028373,9.200543462209108
110,4.36,-0.181,-0.147,-0.364,0.289,0.152,0.23277592850188594,13.845215780189244,9.100549433962787
111,4.4,-0.227,-0.108,-0.355,0.295,0.145,0.26805463270228913,12.54830665866913,8.50235261559999
112,4.44,-0.189,-0.12,-0.335,0.281,0.136,0.2321579012013884,15.061540425866117,8.920201791439453
113,4.48,-0.213,-0.145,-0.333,0.295,0.14,0.2368171836146952,14.56708618770409,9.166242414424701
114,4.52,-0.204,-0.152,-0.352,0.288,0.14,0.256687678631477,11.4280357017293,10.407689465006241
115,4.56,-0.207,-0.177,-0.351,0.298,0.135,0.28349657359729874,13.974262055650804,10.307764064044106
116,4.6,-0.23,-0.137,-0.346,0.286,0.136,0.26486190334177995,12.490396310766215,9.700515450222152
117,4.64,-0.185,-0.151,-0.351,0.29,0.128,0.25913317086052134,11.584903970253707,9.402127418834503
118,4.68,-0.189,-0.15,-0.344,0.292,0.129,0.27092044260725584,12.28006514640705,8.914033879226599
119,4.72,-0.179,-0.116,-0.343,0.289,0.127,0.25897334206418515,12.706297651164997,8.920201791439561
120,4.76,-0.184,-0.101,-0.344,0.299,0.127,0.26683600387228895,11.452947218947598,8.547514258543243
121,4.8,-0.17,-0.142,-0.338,0.292,0.125,0.28340031376869385,13.408206442324744,9.602603813549736
122,4.84,-0.168,-0.084,-0.332,0.294,0.119,0.25402564653166226,10.607544484940917,8.809086218218166
123,4.88,-0.153,-0.133,-0.337,0.289,0.117,0.2568278247827112,13.483693855913497,9.11975876873947
124,4.92,-0.185,-0.119,-0.331,0.292,0.114,0.2561526773007068,14.549570440394456,8.537564055396599
125,4.96,-0.154,-0.157,-0.338,0.286,0.106,0.26278148040392746,13.990353819685973,9.326306878931184
126,5.0,-0.189,-0.17,-0.341,0.301,0.114,0.25523164821628014,13.776792079435648,9.815294188153551
127,5.04,-0.207,-0.116,-0.331,0.298,0.11,0.23154808810991984,13.30037593453661,8.827797007181417
128,5.08,-0.216,-0.113,-0.334,0.29,0.11,0.243396539423476,14.368368035375438,8.100000000000023
129,5.12,-0.225,-0.088,-0.332,0.295,0.111,0.0640803803466895,9.904544411531482,8.657944328765254
130,5.16,-0.198,-0.082,-0.334,0.294,0.115,0.021792335802965336,10.600000000000023,8.121576201698778
131,5.2,-0.167,-0.176,-0.332,0.265,0.108,0.09811736431405178,11.20178557195229,9.608329719571476
132,5.24,-0.156,-0.136,-0.328,0.275,0.112,0.14999760438874976,11.920570456148457,8.299999999999955
133,5.28,-0.208,-0.129,-0.335,0.277,0.115,0.18375170036191463,8.945389874119499,8.348652585896678
134,5.32,-0.21,-0.159,-0.35,0.281,0.12,0.21657967388181604,13.544740676735012,8.714355971613783
135,5.36,-0.193,-0.145,-0.342,0.281,0.12,0.23197609304906125,14.205632685663854,8.315046602394917
136,5.4,-0.211,-0.126,-0.337,0.261,0.117,0.21400746376757435,12.747548783982005,8.570880934886452
137,5.44,-0.185,-0.132,-0.343,0.273,0.119,0.23862948006283963,11.344161493913905,8.338465086573256
138,5.48,-0.193,-0.151,-0.352,0.286,0.123,0.2689327542906411,14.73397434502997,8.514693182963201
139,5.52,-0.211,-0.168,-0.355,0.291,0.12,0.26332101149633486,14.425671561490606,8.514693182963201
140,5.56,-0.203,-0.148,-0.344,0.288,0.121,0.24940557658957935,14.368368035375552,8.405355435673117
141,5.6,-0.199,-0.18,-0.348,0.274,0.112,0.2577032410765424,11.672617529928752,9.700000000000045
142,5.64,-0.159,-0.142,-0.339,0.262,0.106,0.26930036786231304,11.720921465482188,9.500526301210897
143,5.68,-0.191,-0.131,-0.332,0.281,0.113,0.2500532428363783,14.051334456200236,8.805112151471961
144,5.72,-0.17,-0.178,-0.342,0.279,0.109,0.26772961148632407,14.060227594174997,9.308598175880258
145,5.76,-0.181,-0.123,-0.332,0.286,0.12,0.2370011844667128,13.923002549737587,8.736704184073009
146,5.8,-0.205,-0.133,-0.328,0.28,0.117,0.24893673607672362,14.875819305167655,9.563472172804188
147,5.84,-0.173,-0.144,-0.342,0.269,0.108,0.2418835920456567,14.577379737113251,8.805112151472075
148,5.88,-0.157,-0.125,-0.34,0.267,0.111,0.22254541023475188,11.920570456148571,9.013878188659973
149,5.92,-0.152,-0.109,-0.339,0.265,0.108,0.22782376964170792,11.25388821696755,7.710382610480538
150,5.96,-0.176,-0.159,-0.341,0.275,0.113,0.22526538258754572,10.929318368498537,8.509406559801924
151,6.0,-0.186,-0.136,-0.328,0.257,0.105,0.19192453200080714,11.70042734262305,8.521150157109076
152,6.04,-0.186,-0.108,-0.329,0.266,0.107,0.2175400586031257,11.001818031580052,7.217340230306498
153,6.08,-0.213,-0.145,-0.325,0.272,0.109,0.21378242889615579,12.419742348374196,7.810249675906608
154,6.12,-0.281,-0.152,-0.326,0.279,0.112,0.20911331339447775,13.337541002748663,9.712878049270396
155,6.16,-0.21,-0.091,-0.327,0.282,0.105,0.23376981444021047,11.503912377969506,7.006425622241342
156,6.2,-0.227,-0.137,-0.338,0.267,0.102,0.22715294884302561,12.709838708654063,11.264102272263022
157,6.24,-0.185,-0.124,-0.332,0.28,0.104,0.21202095621165584,12.20163923413576,8.699999999999932
158,6.28,-0.222,-0.15,-0.332,0.273,0.105,0.23185061626068082,13.201515064567332,9.9020199959402
159,6.32,-0.188,-0.118,-0.337,0.28,0.106,0.19892999887117702,11.603878661895793,8.305419917138515
160,6.36,-0.242,-0.102,-0.339,0.274,0.103,0.03512113584325823,10.50047617967871,8.434453153583773
161,6.4,-0.184,-0.11,-0.347,0.281,0.112,0.021411355172550377,11.007270324653609,7.580237463298894
162,6.44,-0.164,-0.17,-0.329,0.268,0.105,0.116605578743513,11.001818031580052,8.809086218218052
163,6.48,-0.212,-0.129,-0.335,0.282,0.111,0.16308685517091348,10.217631819555884,8.13941029804987
164,6.52,-0.195,-0.152,-0.346,0.292,0.108,0.19839913139306475,10.131633629380826,8.547514258543238
165,6.56,-0.182,-0.118,-0.343,0.286,0.105,0.23095132629972892,9.608329719571476,9.019977827023743
166,6.6,-0.183,-0.146,-0.341,0.287,0.108,0.29492865616137853,12.938701635017301,8.899999999999977
167,6.64,-0.215,-0.143,-0.359,0.285,0.109,0.25707329610796475,11.715374513859913,8.605230967266387
168,6.68,-0.185,-0.155,-0.362,0.284,0.108,0.259989862144956,13.55322839769182,8.927485648266234
169,6.72,-0.24,-0.138,-0.351,0.275,0.109,0.24717283847008326,11.054863183232982,9.0
170,6.76,-0.213,-0.144,-0.349,0.287,0.115,0.27975420486460323,12.165525060596439,8.637129152675584
171,6.8,-0.182,-0.149,-0.357,0.272,0.11,0.3086341743301302,13.219682295728589,9.154780172128566
172,6.84,-0.126,-0.144,-0.366,0.279,0.112,0.2567611945177697,12.050726119201256,8.927485648266234
173,6.88,-0.288,-0.174,-0.368,0.281,0.116,0.25804622542979316,12.4197423483742,12.300000000000068
174,6.92,-0.247,-0.193,-0.375,0.282,0.118,0.249055627160921,14.301398533010747,12.900387591076456
175,6.96,-0.23,-0.188,-0.369,0.278,0.118,0.27158359899979156,14.308738588708604,11.200446419674575
176,7.0,-0.279,-0.171,-0.372,0.268,0.114,0.26341195873961265,14.700340132119324,10.638138934982967
177,7.04,-0.289,-0.155,-0.367,0.271,0.12,0.26340846136319473,12.918978287774904,11.610770861575043
178,7.08,-0.342,-0.15,-0.366,0.271,0.122,0.25891401335132846,10.904127658827274,10.630145812734673
179,7.12,-0.219,-0.144,-0.364,0.252,0.121,0.23866418389405014,14.1031911282517,12.719276708995725
180,7.16,-0.248,-0.138,-0.363,0.264,0.125,0.24987107342183773,10.916501271011676,12.200000000000045
181,7.2,-0.258,-0.117,-0.368,0.258,0.123,0.19864866237692824,10.557461816175328,10.217631819555773
182,7.24,-0.234,-0.132,-0.354,0.265,0.123,0.04991391090283897,11.10180165558728,7.045565981523416
183,7.28,-0.193,-0.181,-0.378,0.269,0.126,0.10094903730233976,14.600000000000023,8.30963296421696
184,7.32,-0.162,-0.168,-0.364,0.262,0.122,0.08241062853059253,11.344161493914019,8.905054744357251
185,7.36,-0.175,-0.186,-0.371,0.282,0.131,0.160974641959869,12.314625451064343,8.60058137569783
186,7.4,-0.229,-0.162,-0.365,0.275,0.132,0.18233276371856194,10.007996802557441,8.421401308570895
187,7.44,-0.238,-0.16,-0.366,0.289,0.14,0.26511041361246007,11.842297074469924,8.405355435673117
188,7.48,-0.208,-0.145,-0.354,0.27,0.129,0.24068496371482687,12.24091499847953,8.402380615039979
189,7.52,-0.221,-0.159,-0.364,0.264,0.134,0.25601136786663586,13.4301898720755,8.315046602394917
190,7.56,-0.154,-0.154,-0.368,0.266,0.128,0.2425463099746675,13.709121051329339,8.72811548961165
191,7.6,-0.208,-0.153,-0.354,0.274,0.131,0.28200454624591814,15.332644912082262,10.404326023342383
192,7.64,-0.176,-0.167,-0.37,0.272,0.131,0.260361068514695,15.671949463930794,8.315046602394917
193,7.68,-0.163,-0.168,-0.37,0.272,0.132,0.23063154524513887,13.892443989449756,9.200543462209106
194,7.72,-0.192,-0.173,-0.365,0.271,0.132,0.27904182934101757,15.318289721767181,9.563472172804188
195,7.76,-0.194,-0.212,-0.377,0.276,0.136,0.26573362856844374,13.974262055650701,9.254188241007466
196,7.8,-0.194,-0.155,-0.377,0.278,0.141,0.24894554143267308,13.705838172107555,9.208691546577118
197,7.84,-0.186,-0.156,-0.376,0.276,0.142,0.23772883529442249,13.30901949806965,9.108786966440611
198,7.88,-0.177,-0.17,-0.379,0.28,0.137,0.2517567933292939,15.062536307010243,9.004998611882181
199,7.92,-0.17,-0.182,-0.382,0.276,0.137,0.2800100701839618,14.340153416194727,8.705170877128078
200,7.96,-0.179,-0.162,-0.376,0.289,0.137,0.26580054799041,12.233151678941988,8.537564055396594
201,8.0,-0.179,-0.167,-0.377,0.276,0.133,0.2278526802032135,11.900420160649768,8.273451516749157
202,8.04,-0.175,-0.164,-0.365,0.273,0.128,0.22265267953157636,11.10180165558728,8.188406438373738
203,8.08,-0.19,-0.186,-0.37,0.284,0.132,0.2361169262935225,12.201639234135646,8.5
204,8.12,-0.195,-0.179,-0.387,0.278,0.128,0.24783401852093223,12.103718436910114,8.982204629154317
205,8.16,-0.203,-0.151,-0.386,0.278,0.123,0.23421339449479794,11.706835610018551,8.782368700982712
206,8.2,-0.205,-0.16,-0.389,0.274,0.122,0.2308448815423515,12.406449935416633,8.646964785403052
207,8.24,-0.198,-0.202,-0.389,0.283,0.123,0.24632249659767186,12.856515857727484,8.805112151472075
208,8.28,-0.203,-0.137,-0.384,0.287,0.126,0.24990198745461115,13.536986370680884,7.516648189186454
209,8.32,-0.183,-0.148,-0.394,0.284,0.124,0.2523556716749397,13.562448156582942,7.84091831356502
210,8.36,-0.187,-0.132,-0.395,0.282,0.127,0.23287598436754187,12.214745187681908,10.53850084215018
211,8.4,-0.283,-0.146,-0.377,0.276,0.121,0.2369214732032658,11.701709276853578,11.473883387937995
212,8.44,-0.191,-0.162,-0.377,0.293,0.129,0.2413377122359917,12.303657992645995,8.856635930193766
213,8.48,-0.171,-0.165,-0.382,0.288,0.127,0.24085536244618344,12.509996003196804,9.80204060387423
214,8.52,-0.234,-0.155,-0.39,0.291,0.127,0.2408508163251139,12.703542812932193,10.656922632730351
215,8.56,-0.233,-0.147,-0.382,0.288,0.122,0.23673435963365846,12.358397954427542,10.804628637764397
216,8.6,-0.201,-0.157,-0.373,0.288,0.125,0.2317937104309456,12.940247292845745,8.100617260431477
217,8.64,-0.192,-0.155,-0.382,0.282,0.123,0.24312281955669857,13.801449199268848,7.333484846919595
218,8.68,-0.26,-0.106,-0.38,0.29,0.124,0.1988432252493621,10.112368664165704,7.410802925459538
219,8.72,-0.218,-0.163,-0.392,0.285,0.125,0.06214795426752187,9.600520819205615,8.982204629154195
220,8.76,-0.248,-0.161,-0.377,0.283,0.126,0.08925358011726775,12.100000000000023,8.050465825031491
221,8.8,-0.229,-0.135,-0.361,0.279,0.121,0.059906541928151855,10.81156787889719,8.514693182963201
222,8.84,-0.244,-0.144,-0.364,0.284,0.124,0.13232175911422084,11.435471131527525,7.810249675906608
223,8.88,-0.228,-0.126,-0.363,0.288,0.125,0.1916011798521066,9.104943712072053,8.93588272080602
224,8.92,-0.231,-0.135,-0.361,0.278,0.117,0.2120471993022122,11.500434774390053,9.166242414424808
225,8.96,-0.212,-0.161,-0.374,0.28,0.122,0.23531255448794933,11.815244390193497,9.343446901438421
226,9.0,-0.253,-0.172,-0.366,0.275,0.12,0.2247360961966377,10.417293314484313,11.016351483136328
227,9.04,-0.219,-0.149,-0.367,0.271,0.119,0.22971190065073638,13.500370365289983,9.963934965664867
228,9.08,-0.227,-0.133,-0.363,0.27,0.117,0.23118941006607052,13.130879635424302,9.984988733093271
229,9.12,-0.208,-0.173,-0.378,0.29,0.124,0.26836175958598674,12.647924730958854,8.40535543567323
230,9.16,-0.198,-0.173,-0.376,0.285,0.127,0.2584186348765335,12.200000000000045,9.013878188659973
231,9.2,-0.179,-0.181,-0.376,0.277,0.123,0.25540853489419574,13.100000000000023,9.008884503644165
232,9.24,-0.193,-0.162,-0.365,0.275,0.119,0.2604606764160469,14.93452376207553,9.642095207992945
233,9.28,-0.175,-0.171,-0.37,0.278,0.116,0.27567022109230455,14.368368035375557,9.88584847142617
234,9.32,-0.14,-0.199,-0.382,0.284,0.12,0.27828808172607516,14.948244044034018,9.618731725128862
235,9.36,-0.17,-0.17,-0.395,0.286,0.116,0.31973146149161596,13.744089638822869,8.528774824088158
236,9.4,-0.2,-0.162,-0.39,0.287,0.119,0.287241425215901,12.55746789762968,9.12688336728373
237,9.44,-0.186,-0.15,-0.378,0.276,0.113,0.2685657177289944,13.572398461583719,8.736704184073123
238,9.48,-0.204,-0.169,-0.392,0.279,0.115,0.27626905963153836,12.299999999999997,9.83107318658552
239,9.52,-0.186,-0.178,-0.391,0.293,0.116,0.29284981982680836,11.860016863394414,8.302409288875081
240,9.56,-0.189,-0.166,-0.399,0.289,0.119,0.315991646389422,12.397580409095982,8.24924238945618
241,9.6,-0.172,-0.165,-0.398,0.281,0.121,0.26047946485780077,11.672617529928775,8.646964785403046
242,9.64,-0.177,-0.176,-0.393,0.28,0.124,0.24587941593841456,10.060318086422512,8.109870529176185
243,9.68,-0.16,-0.196,-0.391,0.274,0.122,0.24244948244244235,13.345411196362543,8.200000000000045
244,9.72,-0.219,-0.161,-0.388,0.273,0.124,0.25459357573650343,13.771347065556126,8.315046602394917
245,9.76,-0.198,-0.156,-0.383,0.277,0.119,0.2857218844236956,12.593649193144907,8.746427842267995
246,9.8,-0.182,-0.135,-0.377,0.275,0.117,0.26385229882544964,10.917875251165016,9.364827814754483
247,9.84,-0.188,-0.154,-0.372,0.272,0.117,0.2488883954187078,13.483693855913497,8.329465769183592
248,9.88,-0.188,-0.16,-0.372,0.277,0.117,0.1856145184056466,11.90168055360248,9.489467845985864
249,9.92,-0.233,-0.093,-0.365,0.289,0.128,0.025446584553648594,11.90168055360248,8.089499366462672
250,9.96,-0.244,-0.162,-0.365,0.276,0.122,0.0977255816536859,12.003749414245535,7.641989269817143
251,10.0,-0.243,-0.143,-0.345,0.277,0.118,0.1120411292972467,10.331021246711355,9.055385138137417
252,10.04,-0.194,-0.192,-0.356,0.269,0.123,0.16662803810140916,10.61696755198962,9.013878188659973
253,10.08,-0.176,-0.16,-0.354,0.27,0.118,0.16257441057684022,11.44377560073595,9.5524865872714
254,10.12,-0.24,-0.146,-0.366,0.284,0.124,0.18703628633095215,9.300000000000068,8.746427842267995
255,10.16,-0.224,-0.173,-0.363,0.279,0.12,0.2184388198947067,10.06031808642252,8.421401308570898
256,10.2,-0.227,-0.178,-0.364,0.28,0.123,0.19650078013992725,11.706835610018663,8.697700845625839
